country,yearQ,year,quarter,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,woe_country_code,GDP_cte,GDP_cur,GDP_per_cap_cte,inflation_mean,inflation_end,unemployment,lending_borroeing_rate,account_balance,develop,ln_GDP_cte,ln_GDP_cur,ln_GDP_per_cap_cte,taxes,vix_EUA,vix_EUR,Scale,nominal_rate,GDP_per_cap_cur_USD,ln_GDP_per_cap_cur,yearnum,post_08,post_09,post_15,post_16,post_17,ticker.x,fx_volatility.x,ticker.y,fx_volatility.y
Austria,2012Q4,2012,4,261.52175,82.95,1.30175,46.0065,50.40275,99.35125,99.35125,83.30425,30.764499999999998,48.101749999999996,162.17025,122,0.68,383398,0.229,2.566,2.81,4.917,-2.189,1.483,AM,-0.3856624808119846,12.856828893095985,-1.4740332754278973,26.993281110221,17.815490196078425,24.584285490196052,Units,0.75,48567.69528642002,10.79071388283284,2012,YES,YES,NO,NO,NO,13,0.020065393237086466,EUR,0.020065393237086466
Austria,2013Q4,2013,4,265.74225,82.6,1.329525,30.615,51.91175,85.77175,85.77175,101.13025,35.0705,43.76975,179.97050000000002,122,0.026,390224,-0.575,2.12,1.856,5.333,-1.95,1.943,AM,-3.649658740960655,12.874476212199204,NA,27.3637576864748,14.22903100775193,18.533330620155034,Units,0.25,50716.70870628636,10.834010695567995,2013,YES,YES,NO,NO,NO,13,0.014814727928107525,EUR,0.014814727928107525
Austria,2014Q4,2014,4,270.86175,82.2,1.30425,6.0565,57.057249999999996,66.33775,66.33775,119.826,42.0815,42.61625,204.5235,122,0.661,400074,-0.125,1.466,6.99e-4,5.608,-2.729,2.474,AM,-0.41400143913045073,12.89940480897973,NA,27.9240583627399,14.131210937500002,18.281921875000005,Units,0.05,51717.4959405515,10.853551416024457,2014,YES,YES,NO,NO,NO,13,0.03078750066317783,EUR,0.03078750066317783
Austria,2015Q4,2015,4,290.254,85.42500000000001,1.10095,5.5794999999999995,62.472,77.3205,77.3205,119.035,50.766,43.13225,212.9335,122,1015,408340,0.013,8.08e-4,9.75e-4,5.742,-1.046,1.725,AM,6.922643891475888,12.91985543969019,-4.3428059215206005,28.7077989931565,16.721011673151743,23.99266614785993,Units,0.05,44178.047377743205,10.695983279024627,2015,YES,YES,YES,NO,NO,13,0.024209956822527773,EUR,0.024209956822527773
Austria,2016Q4,2016,4,296.14975,83.975,1.1047250000000002,3.284,59.504,84.681,84.681,109.20524999999999,49.446,52.818,211.4685,122,2083,421161,0.794,9.72e-4,1.544,6.033,-1.574,2.727,AM,7.641564441260972,12.950770462362406,-0.23067181773500128,26.4255771633301,15.863488372093013,23.590334883720946,Units,0,45237.80509215433,10.719688412080355,2016,YES,YES,YES,YES,NO,13,0.02067592584823465,EUR,0.02067592584823465
Austria,2017Q4,2017,4,292.49925,80.025,1.14755,1.746,54.65925,92.24575,92.24575,95.02974999999999,40.60725,64.61675,200.2535,122,2476,439718,1606,2.228,2.275,5.517,-6.99e-4,1.552,AM,7.814399633804487,12.993888891333507,7.381501894506707,27.0240733573006,11.090891472868222,14.76677790697675,Units,0,47549.07904023489,10.769517699546956,2017,YES,YES,YES,YES,YES,13,0.04060042185995627,EUR,0.04060042185995627
Austria,2018Q4,2018,4,288.18775,75.85000000000001,1.175125,3.4295,50.132999999999996,97.63275,97.63275,85.8,34.20025,70.55449999999999,190.555,122,2420,461331,1613,2.12,1.707,4.883,1.9800000000000002e-4,2.329,AM,7.791522819150732,13.041871068675384,7.385851078125209,27.5228686351806,16.569101562499988,16.331809375,Units,0,51525.04643427908,10.849823306957266,2018,YES,YES,YES,YES,YES,13,0.02607577069591222,EUR,0.02607577069591222
Austria,2019Q4,2019,4,281.625,71.5,1.11845,8.04725,39.916,94.26025,94.26025,82.68425,31.386499999999998,73.294,187.3645,122,1585,476812,0.839,1.49,1.801,4.517,4.43e-4,2.614,AM,7.368339686311381,13.07487756220181,-0.1755445725149309,NA,15.383007812499997,15.049324218750007,Units,0,50277.275087421316,10.825308466474683,2019,YES,YES,YES,YES,YES,13,0.010954272994352865,EUR,0.010954272994352865
Belgium,2004Q4,2004,4,297.6885,102.47500000000001,1.260225,54.994,96.76650000000001,154.61700000000002,154.61700000000002,85.42125,44.2415,13.40925,143.07175,124,3571,345719,3167,1.857,2.01,8.383,-2.3899999999999998e-4,3.098,AM,8.18060094759445,12.753381585348217,8.06054004653864,36.8776014940468,15.456793893129769,18.886297709923657,Units,2,35364.375331436844,10.4734602458456,2004,NO,NO,NO,NO,NO,13,0.026680001255230002,EUR,0.026680001255230002
Belgium,2005Q4,2005,4,300.6135,98.64999999999999,1.222375,54.438,94.68950000000001,152.20974999999999,152.20974999999999,82.95725,46.1745,19.272,148.404,124,2322,364764,1837,2.537,2.759,8.475,-2.715,1.995,AM,7.7501841622578365,12.80700584810218,7.515889085215125,37.1512384674383,12.779846153846155,14.031134999999999,Units,2.25,36795.97688196394,10.513143794321058,2005,NO,NO,NO,NO,NO,13,0.03232658148858375,EUR,0.03232658148858375
Belgium,2006Q4,2006,4,303.57025,95.07499999999999,1.266175,54.08525,92.9225,150.37725,150.37725,85.501,41.08925,26.60325,153.1935,124,2552,385394,1913,2.328,2.073,8.267,2.3899999999999998e-4,1.85,AM,7.844632644464681,12.862021466600428,7.556427969440253,36.9073590378104,12.78038461538462,16.52674884615384,Units,3.5,38672.70594297675,10.562889357404721,2006,NO,NO,NO,NO,NO,13,0.024366558892347363,EUR,0.024366558892347363
Belgium,2007Q4,2007,4,307.7065,91.35,1.393075,55.424,82.8195,142.40550000000002,142.40550000000002,84.90575,45.13675,35.25875,165.3015,124,3677,410300,2961,1.816,3.111,7.492,6.7e-5,1.496,AM,8.209852481301272,12.924643878430278,7.993282328101591,36.5602029570355,17.45256704980844,19.614428735632167,Units,4,44262.89600099543,10.697902043027874,2007,NO,NO,NO,NO,NO,13,0.027701325738149183,EUR,0.027701325738149183
Belgium,2008Q4,2008,4,318.68399999999997,91.075,1.4949,51.1375,78.96925,134.8825,134.8825,103.43350000000001,41.70925,38.65875,183.80149999999998,124,0.447,420149,-0.328,4.489,2.699,6.967,-1.095,-1.006,AM,-0.8051966843685682,12.948364689251187,NA,36.908003614047,32.58267175572519,33.70876145038169,Units,2.5,48106.89291578797,10.781180749689371,2008,YES,NO,NO,NO,NO,13,0.05065910858348632,EUR,0.05065910858348632
Belgium,2009Q4,2009,4,348.6945,100.60000000000001,1.412275,67.81700000000001,83.32300000000001,156.2005,156.2005,97.606,50.4405,44.4475,192.494,124,-2021,414798,-2806,-6e-6,3.33e-4,7.908,-5.431,1.657,AM,NA,12.935546933725114,NA,34.0946041389401,31.598494208494223,33.634777606177614,Units,1,44583.54480708136,10.705120119415298,2009,YES,YES,NO,NO,NO,13,0.03773482822605175,EUR,0.03773482822605175
Belgium,2010Q4,2010,4,366.56375,102.85,1.319,75.5695,89.633,171.088,171.088,91.05475,55.19325,49.22825,195.476,124,2864,431650,2040,2.334,3.382,8.325,-4.088,1.624,AM,7.9599745280805365,12.975370353663669,7.620705086838262,34.7110398831777,22.49457831325302,26.361271485943774,Units,1,44141.87814157338,10.695164228556024,2010,YES,YES,NO,NO,NO,13,0.03475128554880279,EUR,0.03475128554880279
Belgium,2011Q4,2011,4,384.21775,103.375,1.37755,90.11225,100.53775,197.66775,197.66775,82.627,56.6175,47.3055,186.55025,124,1695,448135,0.209,3.353,3.185,7.15,-4.33,-1.94,AM,7.43543801981455,13.012849805289273,-1.565421027017326,35.2762825597903,24.20257936507937,30.077896825396813,Units,1,47348.52502020163,10.765290947552511,2011,YES,YES,NO,NO,NO,13,0.024170388401137357,EUR,0.024170388401137357
Belgium,2012Q4,2012,4,407.543,106.475,1.30175,107.491,107.38875,222.8965,222.8965,85.388,53.844500000000004,45.41425,184.6465,124,0.739,460107,0.055,2.626,2.082,7.55,-4.319,-8.1e-5,AM,-0.3024573580339353,13.039214350111722,-2.900422093749666,35.3661463559419,17.815490196078425,24.584285490196052,Units,0.75,44673.115875590134,10.707127165116795,2012,YES,YES,NO,NO,NO,13,0.020065393237086466,EUR,0.020065393237086466
Belgium,2013Q4,2013,4,423.046,108.52499999999999,1.329525,111.815,105.346,225.498,225.498,92.06975,63.795249999999996,41.68325,197.5485,124,0.459,470329,-0.101,1.248,1.167,8.45,-3.129,9.55e-4,AM,-0.7787050689215919,13.061187728800515,NA,36.1066659080187,14.22903100775193,18.533330620155034,Units,0.25,46744.662544151564,10.752455358020345,2013,YES,YES,NO,NO,NO,13,0.014814727928107525,EUR,0.014814727928107525
Belgium,2014Q4,2014,4,435.98625,109.32499999999999,1.30425,109.96475,95.7535,213.24975,213.24975,106.976,61.7515,54.00925,222.73675,124,1579,486596,1189,4.9e-4,-3.91e-4,8.55,-3.056,7.72e-4,AM,7.364547014255642,13.095189488993622,7.080867896690782,36.4475478640231,14.131210937500002,18.281921875000005,Units,0.05,47700.54036011784,10.772698005116625,2014,YES,YES,NO,NO,NO,13,0.03078750066317783,EUR,0.03078750066317783
Belgium,2015Q4,2015,4,445.5875,108.35000000000001,1.10095,107.5295,89.26275000000001,211.41475,211.41475,120.5285,53.3965,60.2475,234.173,124,2033,501655,1520,6.2e-4,1.45,8.492,-2.414,1.383,AM,7.617267813628347,13.125667911412629,7.326465613840322,34.6807838104686,16.721011673151743,23.99266614785993,Units,0.05,40991.80813814323,10.621127524214762,2015,YES,YES,YES,NO,NO,13,0.024209956822527773,EUR,0.024209956822527773
Belgium,2016Q4,2016,4,455.8475,107.325,1.1047250000000002,101.82900000000001,84.38125,216.678,216.678,121.5095,49.77425,67.886,239.1695,124,1511,514508,0.848,1.77,2.204,7.842,-2.365,5.510000000000001e-4,AM,7.32052696227274,13.150966383212129,-0.164874643190234,32.3624425110531,15.863488372093013,23.590334883720946,Units,0,41998.33575023896,10.645385271486104,2016,YES,YES,YES,YES,NO,13,0.02067592584823465,EUR,0.02067592584823465
Belgium,2017Q4,2017,4,460.57,104.5,1.14755,95.83225,78.3735,222.8425,222.8425,119.10575,42.79025,75.83175,237.72775,124,1965,534496,1600,2.224,2.059,7.108,-7.08e-4,1.226,AM,7.583247524303362,13.189079525789674,7.3777589082278725,33.7277463926339,11.090891472868222,14.76677790697675,Units,0,44288.508040312445,10.698480510197504,2017,YES,YES,YES,YES,YES,13,0.04060042185995627,EUR,0.04060042185995627
Belgium,2018Q4,2018,4,467.275,102.89999999999999,1.175125,95.412,73.32675,226.944,226.944,130.62475,36.189750000000004,73.5165,240.33100000000002,124,1458,555502,1041,2.311,2.198,5.958,-7.4e-4,-1.385,AM,7.284820912568604,13.227627488415376,6.947937068614969,33.9927449167192,16.569101562499988,16.331809375,Units,0,47491.323259469274,10.768302305115162,2018,YES,YES,YES,YES,YES,13,0.02607577069591222,EUR,0.02607577069591222
Belgium,2019Q4,2019,4,475.53325,101.52499999999999,1.11845,94.47875,67.179,221.55175,221.55175,132.30175,35.37975,86.3005,253.98149999999998,124,1365,572902,0.861,1.249,9.220000000000001e-4,5.358,-1.658,-1.227,AM,7.21890970761906,13.258469951401223,-0.14966077455440627,NA,15.383007812499997,15.049324218750007,Units,0,46116.69923367995,10.738930402734207,2019,YES,YES,YES,YES,YES,13,0.010954272994352865,EUR,0.010954272994352865
Canada,2004Q4,2004,4,876.97975,65.68792029236198,0.784232651630823,528.71475,134.26825,705.4905,705.4905,124.3225,37.7565,9.41025,171.48925,156,3087,1094.396,2124,1.857,2.293,7.158,7.68e-4,2.345,AM,8.034955024502159,6.997957891890846,7.66105638236183,52.5142829785197,15.456793893129769,18.886297709923657,Units,2.5,32034.307740842076,10.3745627243763,2004,NO,NO,NO,NO,NO,5,0.0548054720253893,CAD,0.0548054720253893
Canada,2005Q4,2005,4,883.12175,62.1659960646377,0.8406729879579438,527.9970000000001,146.83175,719.70625,719.70625,108.69875,42.544000000000004,12.17275,163.4155,156,3204,1164.642,2234,2.214,2.305,6.758,1.553,1.927,AM,8.07215530818825,7.060169022637329,7.711548979629146,53.1142470373816,12.779846153846155,14.031134999999999,Units,3.25,36266.187123585274,10.49864110195319,2005,NO,NO,NO,NO,NO,5,0.030442465072414552,CAD,0.030442465072414552
Canada,2006Q4,2006,4,886.6904999999999,59.250919420321345,0.8762075297393366,511.50575,165.8365,724.32975,724.32975,100.562,47.81075,13.98775,162.36075,156,2634,1231.497,1608,2.002,1.389,6.292,1.828,1.445,AM,7.876258882303226,7.115985781504032,7.382746449738912,54.4530679885973,12.78038461538462,16.52674884615384,Units,4.25,40385.86995547698,10.606235249193892,2006,NO,NO,NO,NO,NO,5,0.018847383620011277,CAD,0.018847383620011277
Canada,2007Q4,2007,4,891.5745000000001,56.52672771413977,0.9546797386508139,528.552,159.4225,737.6545,737.6545,95.35,42.40075,16.169249999999998,153.92000000000002,156,2072,1290.781,1080,2.138,2.496,6.033,1.82,8.23e-4,AM,7.6362696033793735,7.163002740515708,6.984716320118266,54.8331627292598,17.45256704980844,19.614428735632167,Units,4.25,44543.04103590039,10.70421121499388,2007,NO,NO,NO,NO,NO,5,0.07353023278553816,CAD,0.07353023278553816
Canada,2008Q4,2008,4,934.319,56.42805681046591,0.9288889423313599,511.2275,214.09175,773.81675,773.81675,94.2585,47.323499999999996,18.92,160.50225,156,1004,1329.101,-0.063,2.37,1.841,6.158,1.84e-4,1.47e-4,AM,6.911747300251674,7.192258052815839,NA,55.1683410309715,32.58267175572519,33.70876145038169,Units,1.5,46594.45095352892,10.749236734772907,2008,YES,NO,NO,NO,NO,5,0.0888952871563908,CAD,0.0888952871563908
Canada,2009Q4,2009,4,1102.527,70.15733003163652,0.8845303093021051,542.965,314.0775,903.0975000000001,903.0975000000001,116.343,52.00875,31.076999999999998,199.4295,156,-2926,1300.048,-4029,2.99e-4,7.87e-4,8.358,-3.881,-2.909,AM,NA,7.1701564658449115,NA,53.5026741812117,31.598494208494223,33.634777606177614,Units,0.25,40773.06152897502,10.615776885684076,2009,YES,YES,NO,NO,NO,5,0.07786293940472505,CAD,0.07786293940472505
Canada,2010Q4,2010,4,1201.17375,72.08935108215165,0.9752530765186462,590.87425,309.681,955.1225,955.1225,143.1465,49.47825,53.4265,246.05124999999998,156,3090,1355.836,1945,1.777,2.228,8,-4.738,-3.562,AM,8.035926369891792,7.212173517233229,7.573017256052546,52.770415828113,22.49457831325302,26.361271485943774,Units,1,47448.0132198383,10.767389932135922,2010,YES,YES,NO,NO,NO,5,0.01894368497324263,CAD,0.01894368497324263
Canada,2011Q4,2011,4,1296.72575,73.08630842167206,1.001365087270778,639.3725,301.7385,1000.87825,1000.87825,174.3945,44.502,76.95125,295.84749999999997,156,3146,1427.706,2123,2.912,2.661,7.5,-3.309,-2.712,AM,8.053887083618223,7.2638242393499075,7.660585461703256,53.8083962392606,24.20257936507937,30.077896825396813,Units,1,52087.44638356804,10.860679246377034,2011,YES,YES,NO,NO,NO,5,0.025637100593619042,CAD,0.025637100593619042
Canada,2012Q4,2012,4,1384.5104999999999,75.76529102830405,1.0017353143317294,714.446,250.4525,1035.79125,1035.79125,197.46375,42.6925,108.5625,348.71925,156,1761,1480.714,0.685,1.516,9.93e-4,7.325,-2.525,-3.534,AM,7.473637108496206,7.3002796828574805,-0.3783364407199117,53.0428979797429,17.815490196078425,24.584285490196052,Units,1,52678.39012347717,10.871960595851107,2012,YES,YES,NO,NO,NO,5,0.014956198579239466,CAD,0.014956198579239466
Canada,2013Q4,2013,4,1477.60925,77.67811841213569,0.9614493089269008,775.0425,244.73325,1105.0529999999999,1105.0529999999999,162.79425,43.21625,166.54575,372.55625,156,2329,1541.785,1251,9.379999999999999e-4,9.559999999999999e-4,7.1,-1.495,-3.141,AM,7.753194269884341,7.340696115089523,7.1316985104669115,53.1394723336899,14.22903100775193,18.533330620155034,Units,1,52652.5936828278,10.871470779080525,2013,YES,YES,NO,NO,NO,5,0.020181641631272153,CAD,0.020181641631272153
Canada,2014Q4,2014,4,1497.17525,75.05026445277801,0.8991567475028961,812.216,234.38975,1136.73575,1136.73575,119.48825,53.5755,187.376,360.4395,156,2870,1615.388,1828,1.907,1.974,6.925,1.75e-4,-2.32,AM,7.962067308753666,7.387330454479923,7.510977752014095,54.0700413393478,14.131210937500002,18.281921875000005,Units,1,50893.44671375473,10.837489445993555,2014,YES,YES,NO,NO,NO,5,0.023278777926929367,CAD,0.023278777926929367
Canada,2015Q4,2015,4,1557.1,78.22617542287846,0.7655108565929796,818.52875,253.876,1166.69475,1166.69475,118.299,65.73025,206.37575,390.40525,156,0.659,1642.965,-0.147,1.125,1.273,6.9,-6.2e-5,-3.495,AM,-0.41703174447962976,7.404257815314931,NA,54.0111395589094,16.721011673151743,23.99266614785993,Units,0.5,43585.51198177506,10.682480080119257,2015,YES,YES,YES,NO,NO,5,0.05190530127786229,CAD,0.05190530127786229
Canada,2016Q4,2016,4,1625.205,80.23706075692832,0.7628279471785726,834.4395,283.37325,1212.28275,1212.28275,139.42225000000002,59.067750000000004,214.432,412.92224999999996,156,1001,1676.6,-0.047,1.429,1.414,6.992,-4.53e-4,-3.088,AM,6.90875477931522,7.4245232122037566,NA,54.3630746164171,15.863488372093013,23.590334883720946,Units,0.5,42322.48478030384,10.653073778898932,2016,YES,YES,YES,YES,NO,5,0.04102161141847917,CAD,0.04102161141847917
Canada,2017Q4,2017,4,1701.6185,79.47590256254068,0.7802356864927715,869.33575,294.604,1263.9095,1263.9095,156.0515,56.11525,225.5425,437.709,156,3171,1762.337,1928,1.597,1.833,6.342,-1.26e-4,-2.811,AM,8.061802274538348,7.4743960481401714,7.564238475170491,54.9120234604106,11.090891472868222,14.76677790697675,Units,1,45148.55270616548,10.717713503096922,2017,YES,YES,YES,YES,YES,5,0.04111036096134937,CAD,0.04111036096134937
Canada,2018Q4,2018,4,1746.45175,78.5320071497926,0.7601386021314558,897.5295,306.295,1306.9565,1306.9565,148.52100000000002,62.76225,228.2115,439.49525,156,2014,1841.626,0.63,2.268,2.054,5.833,-3.97e-4,-2.496,AM,7.607878073278507,7.518404156026081,-0.4620354595965587,55.0517681860965,16.569101562499988,16.331809375,Units,1.75,46313.17137129609,10.743181678479573,2018,YES,YES,YES,YES,YES,5,0.0279080525641819,CAD,0.0279080525641819
Canada,2019Q4,2019,4,1801.02225,78.17636278764363,0.758330836367889,939.20675,321.231,1364.215,1364.215,136.92725000000002,65.93,233.94975,436.80725,156,1636,1904.393,0.193,1.949,2.062,5.667,-3.93e-4,-1.97,AM,7.400009517162692,7.551918601615226,-1.6450650900772514,NA,15.383007812499997,15.049324218750007,Units,1.75,46194.725225516726,10.74062089794378,2019,YES,YES,YES,YES,YES,5,0.012123212667753768,CAD,0.012123212667753768
Czech Republic,2004Q4,2004,4,885.5085,30.025000000000002,0.03984716735733768,267.6795,482.44925,750.1285,750.1285,72.69025,46.46475,16.225,135.38,935,4907,211575,4879,2.749,2.71,8.344,-2.381,-3.736,AM,8.498418036089904,12.262334824538307,8.492695559815838,18.8976019507406,15.456793893129769,18.886297709923657,Units,2.5,11685.887240723441,9.366137173976904,2004,NO,NO,NO,NO,NO,10,1.1963878158744718,CZK,1.1963878158744718
Czech Republic,2005Q4,2005,4,903.5930000000001,28.275,0.04124110656848709,263.0625,420.704,683.7660000000001,683.7660000000001,103.511,90.09100000000001,26.225,219.827,935,6533,232418,6497,1.878,2.261,7.932,-2.991,-2.105,AM,8.78462153484075,12.356292753628404,8.77909581088053,17.6665064183334,12.779846153846155,14.031134999999999,Units,2,13346.176389885748,9.498985210061791,2005,NO,NO,NO,NO,NO,10,0.8303621721988281,CZK,0.8303621721988281
Czech Republic,2006Q4,2006,4,954.72375,28.000000000000004,0.04488385287337155,286.0895,411.4985,697.58775,697.58775,111.78450000000001,112.12700000000001,33.225,257.13625,935,6854,255863,6595,2.523,1.72,7.128,-2.172,-2.466,AM,8.832587702434553,12.452397423964484,8.794067065151415,17.69711921401,12.78038461538462,16.52674884615384,Units,2.5,15183.636054137549,9.627973551525141,2006,NO,NO,NO,NO,NO,10,0.8676583284609797,CZK,0.8676583284609797
Czech Republic,2007Q4,2007,4,1021.38525,27.474999999999998,0.0503203076841313,305.37175,435.16049999999996,740.53225,740.53225,122.91975,119.8085,38.125,280.85325,935,5603,277457,5287,2.873,5.435,5.306,-6.540000000000001e-4,-4.612,AM,8.631057447565285,12.533421245206911,8.57300625623545,17.8481636856974,17.45256704980844,19.614428735632167,Units,3.5,18373.64899769132,9.818672797442854,2007,NO,NO,NO,NO,NO,10,1.164919406632798,CZK,1.164919406632798
Czech Republic,2008Q4,2008,4,1096.74975,27.650000000000002,0.05950890856910226,351.95125,435.8355,787.7865,787.7865,132.25675,134.85649999999998,41.849999999999994,308.9635,935,2682,290440,1797,6.318,3.666,4.381,-1.98,-1.87,AM,7.894318063841624,12.579152293494182,7.493873886783559,16.1329278645532,32.58267175572519,33.70876145038169,Units,2.25,22698.853957260453,10.030069715730713,2008,YES,NO,NO,NO,NO,10,1.5575814480897296,CZK,1.5575814480897296
Czech Republic,2009Q4,2009,4,1253.5315,31.575,0.05396085975831805,416.9355,470.035,886.9705,886.9705,176.20274999999998,138.0085,52.35,366.5615,935,-4803,278600,-5555,1.029,9.94e-4,6.706,-5.45,-2.27,AM,NA,12.537532340327843,NA,14.7375349299092,31.598494208494223,33.634777606177614,Units,1,19741.597627982617,9.890483243247617,2009,YES,YES,NO,NO,NO,10,1.5886947147099493,CZK,1.5886947147099493
Czech Republic,2010Q4,2010,4,1432.57125,36.35,0.05238082947477861,450.87375,549.5550000000001,1000.4285,1000.4285,227.2725,142.27025,62.6,432.14300000000003,935,2273,288254,1919,1.473,2.298,7.284,-4.19,-3.578,AM,7.728855823852543,12.57159731487804,7.5595594960077,13.9407314504394,22.49457831325302,26.361271485943774,Units,0.75,19808.071091251848,9.89384476449504,2010,YES,YES,NO,NO,NO,10,0.9824309300519083,CZK,0.9824309300519083
Czech Republic,2011Q4,2011,4,1553.65025,38.8,0.05548922140680116,440.16875,636.753,1076.92175,1076.92175,262.961,145.0675,68.7,476.7285,935,1778,299507,1539,1.917,2.353,6.716,-2.724,-2.102,AM,7.48324441607385,12.609893068551658,7.338888133838879,13.9438333830857,24.20257936507937,30.077896825396813,Units,0.75,21717.4579392202,9.98587172940929,2011,YES,YES,NO,NO,NO,10,0.8568132075944601,CZK,0.8568132075944601
Czech Republic,2012Q4,2012,4,1765.084,43.5,0.051834331359234015,512.0055,734.05025,1246.0555,1246.0555,309.9935,135.98025,73.055,519.02875,935,-0.8,302810,-0.977,3.279,2.403,6.959,-3.93,-1.559,AM,NA,12.62086082509919,NA,13.7727726266276,17.815490196078425,24.584285490196052,Units,0.05,19729.87051117635,9.889889035952871,2012,YES,YES,NO,NO,NO,10,0.6813859583104284,CZK,0.6813859583104284
Czech Republic,2013Q4,2013,4,1822.805,44.825,0.050749698838786175,508.53125,739.1152500000001,1247.6465,1247.6465,343.0865,148.63875000000002,83.43350000000001,575.159,935,-0.484,306632,-0.585,1.439,1.429,6.942,-1.248,-5.32e-4,AM,NA,12.633403610488957,NA,13.7527154330302,14.22903100775193,18.533330620155034,Units,0.05,19916.019387372155,9.899279681218728,2013,YES,YES,NO,NO,NO,10,0.45222646040327796,CZK,0.45222646040327796
Czech Republic,2014Q4,2014,4,1824.76575,43.175,0.04739277633605066,540.42925,722.961,1263.39025,1263.39025,332.843,145.40325,83.129,561.376,935,2715,320787,2751,3.52e-4,1.01e-4,6.097,-2.099,1.83e-4,AM,7.906547232368036,12.678532630462616,7.919719760924575,14.5580858784618,14.131210937500002,18.281921875000005,Units,0.05,19744.5586092159,9.89063321891104,2014,YES,YES,NO,NO,NO,10,0.9101675717006893,CZK,0.9101675717006893
Czech Republic,2015Q4,2015,4,1831.9655,40.825,0.0404096866587555,548.3465,658.016,1206.3625,1206.3625,379.79925000000003,145.04425,100.75975,625.6034999999999,935,5309,341335,5051,3.26e-4,0,5.04,-6.15e-4,2.45e-4,AM,8.57715877258367,12.74061967871406,8.527341522468053,14.0689958921614,16.721011673151743,23.99266614785993,Units,0.05,17715.61685230089,9.782201837596578,2015,YES,YES,YES,NO,NO,10,0.5843407236434405,CZK,0.5843407236434405
Czech Republic,2016Q4,2016,4,1818.85575,38.625,0.040831906667946304,567.7552499999999,505.844,1073.59925,1073.59925,434.82849999999996,152.95025,157.478,745.2570000000001,935,2451,353321,2299,6.670000000000001e-4,2.01,3.946,7.19e-4,1.557,AM,7.804251383528112,12.775132271150547,7.740229524763182,14.801723745702,15.863488372093013,23.590334883720946,Units,0.05,18463.386575656423,9.823544946033692,2016,YES,YES,YES,YES,NO,10,0.5577606344033368,CZK,0.5577606344033368
Czech Republic,2017Q4,2017,4,1834.38675,37.3,0.04388872521796811,578.98775,463.677,1042.66475,1042.66475,474.702,147.01425,170.006,791.72225,935,4353,375643,4106,2.451,2.365,2.89,1.568,1.654,AM,8.378620541552298,12.836394503256587,8.32020459757888,15.2005276465305,11.090891472868222,14.76677790697675,Units,0.5,20379.8960396417,9.922304205666634,2017,YES,YES,YES,YES,YES,10,1.5189637941978935,CZK,1.5189637941978935
Czech Republic,2018Q4,2018,4,1794.2585,34.4,0.045818219043026,561.2855,505.829,1067.114,1067.114,510.75,138.9725,77.422,727.1445,935,2846,395747,2543,2.158,2.021,2.243,8.91e-4,2.92e-4,AM,7.953669778649798,12.888530397171253,7.841099765422119,15.5847234172786,16.569101562499988,16.331809375,Units,1.75,23046.94912614016,10.04528868071187,2018,YES,YES,YES,YES,YES,10,0.8345206916782286,CZK,0.8345206916782286
Czech Republic,2019Q4,2019,4,1793.4615000000001,32.475,0.04366068166814305,585.1125,533.5115000000001,1118.62375,1118.62375,463.6245,144.399,66.81450000000001,674.838,935,2566,412978,2183,2.856,3.208,2.001,2.72e-4,-1.4999999999999999e-5,AM,7.850103545175582,12.931149601759206,7.688455356549944,NA,15.383007812499997,15.049324218750007,Units,2,23101.77770498536,10.047664850474625,2019,YES,YES,YES,YES,YES,10,0.3232695109775652,CZK,0.3232695109775652
Denmark,2004Q4,2004,4,704.87075,47.725,0.16934539896935627,312.95025,180.15,508.7065,508.7065,106.23475,25.044249999999998,64.88525,196.16425,128,2668,198024,2399,9.37e-4,9.63e-4,5.517,2.073,4.045,AM,7.889084407035514,12.196143514452288,7.782807262839695,36.5681550893433,15.456793893129769,18.886297709923657,Units,2,46511.598332430505,10.74745698697771,2004,NO,NO,NO,NO,NO,11,0.19980662064088475,DKK,0.19980662064088475
Denmark,2005Q4,2005,4,645.78325,41.599999999999994,0.1639489418934882,303.507,160.9,476.245,476.245,75.23475,32.13475,62.169,169.53825,128,2342,208973,2081,1.726,2.265,4.8,4.955,4.192,AM,7.758760544157663,12.24996033599877,7.640603826393634,38.7996342018155,12.779846153846155,14.031134999999999,Units,2.25,48799.825601127486,10.795482018087466,2005,NO,NO,NO,NO,NO,11,0.24562089814747362,DKK,0.24562089814747362
Denmark,2006Q4,2006,4,555.41825,33.675000000000004,0.16975696185235212,269.1465,138.815,418.50575000000003,418.50575000000003,50.0175,38.66275,48.23175,136.9125,128,3912,223719,3604,1.844,1.632,3.9,4.987,3.325,AM,8.271804031154709,12.318146079052479,8.189799618728228,37.2120204949254,12.78038461538462,16.52674884615384,Units,3.5,52026.99951427229,10.859518084243073,2006,NO,NO,NO,NO,NO,11,0.18296282689536153,DKK,0.18296282689536153
