country,year,real_interest_rate,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,foreign_participation_percent_GDP,foreign_ex_officials_participation_percent_GDP,foreign_nonbank_participation_percent_GDP,GDP_cte_billions,GDP_cur_billions,GDP_cur_USD_billions,GDP_percapita_cte,GDP_percapita_cur,GDP_percapita_cur_USD,total_investment_percent_GDP,gross_national_savings_percent_GDP,inflation_average,inflation_end,unemployment_rate,general_gov_revenue_billions,general_gov_revenue_percent_GDP,general_gov_expenditures_billions,general_gov_expenditures_percent_GDP,lending_borrowing_billions,lending_borrowing_percent_GDP,current_account_billions,current_account_percent_GDP,ln_GDP_cte_billions,ln_GDP_cur_billions,ln_GDP_percapita_cur_USD,taxes,vix_EUA,vix_EUR,nominal_rate,continent,control_corruption_rank,gov_effectiveness_rank,political_stability_rank,regulatory_quality_rank,rule_of_law_rank,voice_rank,fx_volatility,int_liq,post_08,post_09,post_12,post_13,post_15,post_16,post_17,less_20,bet_20_40,bet_40_60,bet_60_80,bet_80_100,more_100,fx_return,develop,US_nominal_rate
Ireland,2016,NA,202.66225,75.9,1.1047250000000002,15.99975,18.262999999999998,81.3525,81.3525,40.189750000000004,12.42975,68.69024999999999,121.30975,0.44865064278000505,0.19460737902569644,0.1486373285796707,274.362,270.388,299.211,57502.085,56669.196,62.71,37.395,33.188,-1.92e-4,-2e-4,8.4,73.534,27.196,75.411,27.89,-1.877,-6.94e-4,-12.586,-4.207,5.614448402296926,5.59985796448582,4.138520924554929,39.9203110844591,15.863488372093013,23.590334883720946,0,Europe,92.30769,88.46154,74.28571,94.71154,89.90385,92.61084,0.02067592584823465,3368.17392717955,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,YES,YES,NO,0,AM,0.625
Ireland,2017,NA,207.992,72.75,1.14755,22.20825,18.37725,87.74225,87.74225,34.752250000000004,13.04,72.45725,120.24925,0.40276949717975863,0.1600780088157666,0.11640111067940355,300.17,298.556,337.154,62205.211,61870.736,69.869541,33.873,34.361,2.51e-4,5.01e-4,6.725,76.639,25.67,77.608,25.994,-9.68e-4,-3.24e-4,1.648,4.89e-4,5.704348980827941,5.698957519927215,4.246629803199715,40.6923290952421,11.090891472868222,14.76677790697675,0,Europe,91.34615,87.01923,85.2381,91.82692,88.94231,90.6404,0.04060042185995627,4162.29190692309,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,0,AM,1.375
Ireland,2018,NA,211.584,66.85000000000001,1.175125,23.44625,17.6175,87.59275,87.59275,30.85175,16.9375,76.20175,123.99125,0.37889888491967694,0.14603686579615635,0.09427837587588353,328.053,327.241,386.632,67143.623,66977.429,79.13316499999999,28.346,34.34,7.08e-4,7.98e-4,5.775,82.32,25.156,81.941,25.04,3.8e-4,1.16e-4,23.176,5.994,5.793175180696489,5.79069690250197,4.371132066293738,42.8539538630779,16.569101562499988,16.331809375,0,Europe,90.86539,89.90385,86.19048,92.78846,89.90385,92.11823,0.02607577069591222,4975.32346293715,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,0,AM,2.375
Ireland,2019,NA,211.445,62.625,1.11845,25.591250000000002,17.463,86.41625,86.41625,25.44525,20.653000000000002,78.9305,125.02875,0.351299086270455,0.12952439421866574,0.07149470081819817,347.338,355.904,398.469,70174.113,71904.737,80.504404,44.933,33.58,8.77e-4,1.088,4.958,87.453,24.572,86.114,24.196,1.339,3.76e-4,-45.237,-11.353,5.85029836925552,5.874661031565099,4.38831189100262,NA,15.383007812499997,15.049324218750007,0,Europe,NA,NA,NA,NA,NA,NA,0.010954272994352865,5438.60281118074,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,0,AM,1.625
Italy,2004,2.7622264652953148,1547.46675,108.17499999999998,1.260225,748.99725,216.7995,1020.5500000000001,1020.5500000000001,237.19475,252.34074999999999,37.38125,526.91675,362.8103654841908,337.07137545444533,163.3212721714223,1.723546,1.4523199999999998,1.8057239999999999,29909.716,25202.97,31.335803,21.262,20.781,2.257,2.343,7.975,630.318,43.401,680.842,46.88,-50.524,-3.479,-8.702,-4.82e-4,0.5443837964938685,0.37316227779617994,3.4447613096447642,32.5439304516407,15.456793893129769,18.886297709923657,2,Europe,66.34146,73.89162,54.85437,80.29556,68.42105,86.53846,0.026680001255230002,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,2.25
Italy,2005,3.2382698096557663,1606.62775,108.82499999999999,1.222375,716.7257500000001,217.311,994.08025,994.08025,273.894,296.7455,41.908249999999995,612.5475,410.10521312101014,382.0474881748218,183.37411750528074,1.7376420000000001,1.493635,1.859244,29925.961,25723.632,32.020209,21.169,20.286,2.207,2.048,7.692,644.642,43.159,705.62,47.242,-60.978,-4.083,-16.424,-8.83e-4,0.5525290217360771,0.4012127462862994,3.466367234717785,33.1420598434151,12.779846153846155,14.031134999999999,2.25,Europe,67.31707,69.60784,63.1068,77.94118,64.11483,81.73077,0.03232658148858375,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,4.25
Italy,2006,3.4241667116035637,1663.8835,108.67500000000001,1.266175,646.63125,286.85225,998.12825,998.12825,325.5165,297.57275,42.66625,665.7552499999999,428.7762118186086,401.29739606243885,209.64721157580377,1.7687570000000001,1.552687,1.949655,30330.311,26625.184,33.432321,21.958,20.482,2.229,2.125,6.8,685.931,44.177,742.085,47.794,-56.154,-3.617,-28.773,-1.476,0.5702770399987527,0.43998697845753953,3.5095231266788445,34.6380056257469,12.78038461538462,16.52674884615384,3.5,Europe,71.21951,65.36585,62.31884,78.43137,62.20096,83.17308,0.024366558892347363,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,5.25
Italy,2007,3.7624346754647613,1691.594,106.25,1.393075,590.3155,370.01375,1026.2345,1026.2345,377.83475,246.09625,41.4285,665.3595,412.0281266255481,386.3732629858067,233.9765859156325,1.795059,1.6148399999999998,2.213364,30663.684,27585.134,37.809277,22.246,20.879,2.025,2.775,6.133,733.838,45.443,755.481,46.784,-21.643,-1.34,-30.267,-1.367,0.5850378904808458,0.4792358805593132,3.6325544957945985,35.3315906101816,17.45256704980844,19.614428735632167,4,Europe,67.47573,60.19418,60.38647,78.64078,64.11483,86.05769,0.027701325738149183,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,4.25
Italy,2008,4.3325938263762636,1730.04375,105.7,1.4949,589.72,390.78700000000003,1042.46875,1042.46875,391.59725000000003,246.32175,49.65575,687.575,419.84185137693106,389.52127984368326,239.11415399645844,1.777791,1.6377000000000002,2.4083919999999996,30114.452,27741.415,40.796368,21.778,18.984,3.492,2.362,6.733,741.382,45.27,783.371,47.834,-41.989,-2.564,-67.305,-2.795,0.5753715823759037,0.49329281847368467,3.7085930578397925,35.4749438444752,32.58267175572519,33.70876145038169,2.5,Europe,64.07767,64.56311,65.38461,79.12621,63.46154,81.25,0.05065910858348632,NA,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Italy,2009,3.0270090987760616,1837.63225,115.325,1.412275,594.9565,442.0315,1101.06275,1101.06275,407.584,262.3755,66.61,736.5695000000001,466.9942609189631,424.76268912592496,258.4133457092571,1.6839069999999998,1.577256,2.19754,28325.114,26531.131,36.964973,19.509,17.624,7.650000000000001e-4,1.099,7.742,725.378,45.99,806.15,51.111,-80.772,-5.121,-41.424,-1.885,0.5211166886419357,0.45568662835094237,3.6099707885881283,32.8861736975578,31.598494208494223,33.634777606177614,1,Europe,64.11483,66.50718,54.50237,78.94736,62.55924,81.51659,0.03773482822605175,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Italy,2010,3.5796857929565413,1904.51825,119.32499999999999,1.319,605.67075,489.44275,1162.90075,1162.90075,453.8795,217.58175,70.1565,741.6175000000001,460.2663474171761,416.7256260399348,281.6889564128869,1.712757,1.611279,2.137844,28685.897,26986.305,35.805414,20.58,17.285,1.62,2.065,8.342,736.162,45.688,804.476,49.928,-68.314,-4.24,-70.439,-3.295,0.538104352887119,0.4770282735576995,3.578099111022974,33.1953757114933,22.49457831325302,26.361271485943774,1,Europe,61.90476,66.98565,62.55924,77.99043,63.03318,75.82938,0.03475128554880279,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Italy,2011,2.9446637255351469,1963.584,119.80000000000001,1.37755,653.61225,506.0025,1240.237,1240.237,470.10175,160.7355,92.50975,723.347,438.7228916831841,382.61407388358253,285.12511857424624,1.724872,1.648756,2.294591,28770.903,27501.286,38.273824,20.468,17.643,2.935,3.727,8.4,751.526,45.581,810.766,49.174,-59.24,-3.593,-64.82,-2.825,0.5451528448316011,0.5000210641633116,3.644766216055395,32.6113003198204,24.20257936507937,30.077896825396813,1,Europe,63.50711,65.87678,62.55924,75.35545,63.38028,75.11737,0.024170388401137357,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Italy,2012,3.6191986468301449,2047.66925,125.275,1.30175,706.4005,609.587,1414.586,1414.586,350.16225000000003,144.503,138.418,633.08325,389.7434311011298,304.52950979432507,215.56949541326767,1.673455,1.6243589999999999,2.08828,27813.028,26997.047,34.707464,17.789,17.559,3.315,2.567,10.683,773.92,47.645,821.764,50.59,-47.844,-2.945,-4.816,-2.31e-4,0.5148903515556916,0.4851132764228211,3.5469547646864927,33.2197766616487,17.815490196078425,24.584285490196052,0.75,Europe,60.18958,66.35071,63.03318,74.88152,63.38028,74.64789,0.020065393237086466,NA,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Italy,2013,3.9512119974637732,2129.34725,132.025,1.329525,700.2085,667.3485,1470.4945,1470.4945,387.0595,150.2345,121.55875,658.85275,408.52726180296895,333.15372304838127,239.99954115669436,1.642646,1.612751,2.141955,27146.589,26652.54,35.398235,16.892,18.001,1.245,6.01e-4,12.142,775.689,48.097,821.721,50.952,-46.032,-2.854,23.745,1.109,0.49630835631513426,0.4779414164889274,3.5666619601396774,33.4664677302116,14.22903100775193,18.533330620155034,0.25,Europe,59.71564,67.29858,63.98104,75.35545,63.38028,76.05634,0.014814727928107525,50774.9762798718,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Italy,2014,3.917647828218787,2207.41475,136,1.30425,715.89425,666.17625,1487.6212500000001,1487.6212500000001,473.36850000000004,143.94375,102.481,719.7935,442.2952491850523,379.32306340462276,290.87319997173415,1.642571,1.627405,2.162566,27023.674,26774.162,35.578661999999994,16.959,18.858,2.3400000000000002e-4,0,12.608,779.545,47.901,827.625,50.856,-48.08,-2.954,41.067,1.899,0.4962626972308101,0.4869867216611001,3.571746076134298,32.6959575306921,14.131210937500002,18.281921875000005,0.05,Europe,56.25,68.26923,60.47619,72.59615,67.30769,77.83251,0.03078750066317783,47688.719254502896,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Italy,2015,3.1678662337112153,2256.802,137.42499999999998,1.10095,681.597,668.5825,1490.8335,1490.8335,496.73025,131.32375,137.9145,765.9685,462.72159144111083,379.407438283631,300.07475737832675,1.655355,1.655355,1.836824,27228.199,27228.199,30.213096,17.107,18.529,1.08e-4,1e-4,11.908,790.679,47.765,832.927,50.317,-42.248,-2.552,26.109,1.421,0.5040154873374404,0.5040154873374404,3.408275472769244,32.70388705263,16.721011673151743,23.99266614785993,0.05,Europe,57.69231,69.23077,58.57143,73.55769,64.90385,81.28078,0.024209956822527773,47033.6929795149,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.375
Italy,2016,2.3353258767356113,2296.43175,136.5,1.1047250000000002,652.18875,661.056,1545.04375,1545.04375,468.804,131.63125,150.953,751.388,443.09102499311535,354.0746862666125,276.45217235419307,1.676766,1.695787,1.876554,27639.508,27953.047,30.932776999999998,17.561,20.156,-5e-5,4.97e-4,11.65,791.5,46.674,832.265,49.078,-40.765,-2.404,48.687,2.594,0.5168669382214532,0.5281469398600328,3.4318163660485217,32.2061163444276,15.863488372093013,23.590334883720946,0,Europe,59.61538,72.11539,59.04762,75,62.01923,81.7734,0.02067592584823465,44803.132686776,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,0,AM,0.625
Italy,2017,2.2580886386256394,2343.40775,136.27499999999998,1.14755,643.8705,640.5895,1619.605,1619.605,424.08074999999997,133.767,165.95499999999998,723.8027500000001,416.79469513006217,321.2311405147895,244.2027291368789,1.704733,1.736593,1.961104,28135.808,28661.642,32.367092,18.054,20.629,1.326,9.89e-4,11.275,804.347,46.318,846.807,48.763,-42.46,-2.445,50.493,2.575,0.5334085002322262,0.5519251477713754,3.4771422276344843,32.0745611389274,11.090891472868222,14.76677790697675,0,Europe,61.53846,69.71154,57.14286,75,62.5,82.75862,0.04060042185995627,48918.6415500727,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,1.375
Italy,2018,1.7663561426673677,2383.9355,135.67499999999998,1.175125,629.54625,647.8755,1666.4969999999998,1666.4969999999998,389.1665,130.67225,197.5995,717.4385,406.21192321455266,294.3314282672996,220.34512005652917,1.718338,1.766168,2.08671,28409.807,29200.595,34.500212,18.324,20.816,1.243,1.175,10.625,818.463,46.341,857.307,48.541,-38.844,-2.199,52.011,2.492,0.541357544607019,0.5688122278949997,3.5409654689459704,31.3148779134923,16.569101562499988,16.331809375,0,Europe,62.01923,68.26923,57.61905,73.55769,61.53846,81.7734,0.02607577069591222,51330.7485715528,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,2.375
Italy,2019,1.6741282043127852,2427.7665,136.525,1.11845,623.9445000000001,663.8495,1692.0585,1692.0585,409.84000000000003,146.99525,178.8725,735.708,411.5469061597111,311.48747108658506,229.25995642360286,1.7235150000000001,1.787665,2.0014659999999997,28554.141,29616.939,33.159068,17.967,20.926,6.34e-4,4.84e-4,9.9,841.441,47.069,870.742,48.708,-29.301,-1.639,59.216,2.959,0.5443658101571017,0.5809102990182405,3.5013162237201185,NA,15.383007812499997,15.049324218750007,0,Europe,NA,NA,NA,NA,NA,NA,0.010954272994352865,55341.3871311084,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,1.625
Japan,2004,2.8992320983882207,757923.5425,145.4948359183538,0.009356958514179002,364099.38025,268657.5,728101.88025,728101.88025,14328.37675,2843.16025,12650.124749999999,29821.66225,57.24306551969372,32.96098685997441,27.50350407080699,481.61690000000004,520.9655,4.815169,3770455.235,4078505.336,37.696723,24.349,28.129,-1e-5,5.16e-4,4.733,150.4686,28.883,181.1086,34.764,-30.64,-5.881,182.051,3.781,6.17714898474105,6.255683820750824,3.629573167599012,48.1428947339963,15.456793893129769,18.886297709923657,0,Asia,85.85366,89.16256,82.52427,82.26601,88.03828,82.69231,2.701821415896066,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,2.25
Japan,2005,2.7428061402114956,773116.4475,147.46429140275708,0.008921962997301068,367346.44200000004,269777.5,733981.442,733981.442,20159.5665,3781.8362500000003,15193.603,39135.0055,74.66618771689393,45.67811474914091,38.462700013679736,489.62440000000004,524.1329000000001,4.7554110000000005,3832616.319,4102737.335,37.223769999999995,24.749,28.327,-2.83e-4,-7.5e-4,4.425,155.32629999999997,29.635,181.3405,34.598,-26.014200000000002,-4.963,170.135,3.578,6.193638566557621,6.2617452781176155,3.616947535713888,49.5349734620931,12.779846153846155,14.031134999999999,0,Asia,84.39024,85.78432,82.52427,86.76471,87.55981,81.25,4.996411181042166,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,4.25
Japan,2006,2.570922085860754,772145.315,146.55447282319707,0.008528295024946076,363593.714,280877.5,726463.714,726463.714,26105.158499999998,3693.4205,15883.02225,45681.600999999995,86.70214661904795,56.55670355111423,49.546715312812395,496.577,526.8797,4.5303770000000005,3887213.91,4124424.005,35.463873,24.749,28.601,2.52e-4,3.59e-4,4.117,161.1431,30.584,179.5433,34.077,-18.4002,-3.492,174.535,3.853,6.207738557059893,6.266972249238278,3.5685145163400174,51.2036363351875,12.78038461538462,16.52674884615384,0.25,Asia,89.2683,91.70731,90.82126,87.25491,89.95216,76.92308,2.0433771223412256,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,5.25
Japan,2007,2.6319291620542744,766516.4525,144.1665312484525,0.008519624378210104,353249.0695,285275,708974.0695,708974.0695,36126.8065,3661.0119999999997,17754.5645,57542.383,108.22580414611423,74.83299140360836,67.94735429524297,504.7914,531.6881999999999,4.515263,3951171.002,4161701.245,35.342476000000005,24.483,29.182,6.3e-5,5.71e-4,3.833,163.74820000000003,30.798,180.8175,34.008,-17.0693,-3.21,212.138,4.698,6.224145274631802,6.276057227298067,3.565085526689711,50.2379666239424,17.45256704980844,19.614428735632167,0.5,Asia,85.43689,88.83495,82.6087,84.95145,89.47369,75.96154,3.705193717457347,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,4.25
Japan,2008,2.919028020965281,765117.18,146.9735935027609,0.009998879421425261,335629.59825000004,295850,695607.09825,695607.09825,45093.694,3728.856,20687.5315,69510.08175,133.48950636594978,93.76047236524654,86.59945148571477,499.2714,520.7157,5.037909,3909955.962,4077893.217,39.453494,24.548,27.378,1.384,1.054,3.983,158.467,30.433,182.0602,34.963,-23.5932,-4.531,142.601,2.831,6.213149835673722,6.255204211433139,3.6751226111773376,45.9736845937641,32.58267175572519,33.70876145038169,0.1,Asia,88.83495,88.34952,77.40385,83.49515,88.94231,75.48077,5.383375960517874,NA,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Japan,2009,2.34896446797881,796663.5700000001,162.72516643362488,0.010654458668522139,330027.2525,337415,734987.2525,734987.2525,41500.9,3046.608,17128.80975,61676.3175,125.99834831798097,91.0059591298077,84.7820535606669,472.2288,489.501,5.231383,3702286.479,3837700.991,41.014185,21.324,24.1,-1.35,-2.03,5.075,143.5162,29.319,193.4084,39.511,-49.892199999999995,-10.192,145.25,2.777,6.1574636138969945,6.193386504869397,3.7139179824783035,42.1101636570253,31.598494208494223,33.634777606177614,0.1,Asia,88.99522,88.51675,84.83412,82.77512,87.67773,79.62085,3.573034545602361,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Japan,2010,3.5609833261696586,843656.8475,168.56486608259013,0.011569605205063904,335037.77,372040,782307.77,782307.77,38696.1225,2492.7745,20160.181,61349.0775,122.61134616691383,82.31951178565575,77.33749005703962,492.02340000000004,500.354,5.700099,3856154.009,3921443.742,44.673608,21.298,25.174,-7.21e-4,-2.48e-4,5.058,145.1764,29.015,192.8823,38.549,-47.7059,-9.534,220.985,3.877,6.19852627633693,6.215315847908427,3.7993829021940835,46.4406840134551,22.49457831325302,26.361271485943774,0.05,Asia,91.42857,90.43062,77.72512,81.81818,87.67773,81.04266,4.027881999479059,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Japan,2011,3.2293116381170597,887802.545,180.5791975293473,0.012583568873907568,334727.35575,391627.5,808884.8557500001,808884.8557500001,52593.7085,2908.809,23415.1715,78917.68925,160.59491300922002,112.94580536270848,107.0264743134224,491.4554,491.40840000000003,6.157457999999999,3844576.361,3844208.687,48.168803999999994,22.103,24.212,-2.73e-4,-2.9499999999999996e-4,4.583,147.30929999999998,29.977,193.705,39.418,-46.3957,-9.441,129.834,2.109,6.1973711928452415,6.197275553958072,3.8747115916023156,47.6784288343218,24.20257936507937,30.077896825396813,0.05,Asia,90.99526,89.57346,81.99052,81.99052,87.32394,82.15962,2.482113003290845,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Japan,2012,2.1857002853133602,936775.81,189.23995787168616,0.012307197957721821,344263.09625,407735,848855.59625,848855.59625,55942.688500000004,3855.748,28121.777000000002,87920.21375,177.63198820665468,120.815392889606,113.02532785164615,498.8032,494.95709999999997,6.203212000000001,3910594.719,3880441.468,48.632903,22.654,23.617,-5.6e-5,-2.3899999999999998e-4,4.325,152.25039999999998,30.76,194.882,39.374,-42.6316,-8.613,59.703,9.62e-4,6.212211629182256,6.204471092146251,3.884300318295094,48.970208454551,17.815490196078425,24.584285490196052,0.05,Asia,91.94313,88.6256,78.19905,84.36019,87.79343,84.50704,2.017092462028003,NA,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Japan,2013,1.6423991082864,973034.2725,193.26246394014916,0.01013443231772868,348305.668,387187.5,884518.168,884518.168,51264.61875,2788.57825,34462.908,88516.1045,175.91497300643613,107.42414326611689,101.88218375099741,508.7806,503.1755,5.155716,3995682.697,3951663.328,40.490155,23.191,24.082,3.4300000000000004e-4,1.443,4.008,158.8801,31.575,198.6839,39.486,-39.8038,-7.911,45.944,8.91e-4,6.2320168823681685,6.2209390158066356,3.7010588581424475,50.9641756893548,14.22903100775193,18.533330620155034,0.05,Asia,92.41706,93.83886,82.93839,82.93839,90.14085,84.97652,3.9592758209797667,1237217.76175135,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Japan,2014,-0.51712212402464408,1008831.1125,196.33668621481905,0.009256741381240077,342339.10825,363285,917021.60825,917021.60825,50156.874749999995,4875.12125,36777.508499999996,91809.50425,178.66081360094654,107.09197549603407,97.60501512037924,510.6872,513.876,4.850414,4017378.923,4042463.981,38.156330000000004,23.916,24.675,2.761,2.503,3.583,170.88070000000002,33.253,199.8415,38.889,-28.9608,-5.636,36.794,7.59e-4,6.235757269701356,6.24198199121469,3.641691667950877,48.6722626764329,14.131210937500002,18.281921875000005,0.05,Asia,92.78846,96.15385,80,84.13461,89.42308,79.31035,5.758049031412706,1231009.76713357,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Japan,2015,-0.98150624195111358,1044350.815,196.54325404807113,0.008281965560416115,331094.684,327052.5,938649.684,938649.684,56541.854,9370.77125,39788.50625,105701.131,198.9406963565069,124.05452469492006,106.41774313699581,516.9325,531.3198000000001,4.389475999999999,4071055.896,4184361.796,34.568925,24.023,27.131,7.930000000000001e-4,1.54e-4,3.375,181.7874,34.214,202.0165,38.022,-20.2291,-3.807,136.437,3.108,6.247912305056176,6.275364099843243,3.542955157123738,46.9256232756017,16.721011673151743,23.99266614785993,0.05,Asia,91.34615,95.19231,89.04762,85.09615,89.42308,78.81773,2.0131321145676084,1207019.20362757,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.375
Japan,2016,0.77225835924878772,1069433.5775000001,199.71828810608827,0.009262899974057912,292248.58625,298697.5,955956.08625,955956.08625,64604.41975,11247.884,37625.18775,113477.49124999999,211.89469424346245,141.63778678680026,120.63479390413963,519.6305,535.5372,4.922537999999999,4092865.146,4218154.131,38.772329,23.419,27.439,-1.15e-4,2.83e-4,3.108,183.5924,34.282,203.38920000000002,37.979,-19.796799999999998,-3.697,197.922,4.021,6.253117982072956,6.283270355262143,3.6577068220993634,46.5457007084098,15.863488372093013,23.590334883720946,0.05,Asia,90.86539,95.67308,82.38095,90.38461,89.42308,77.3399,5.801770042143621,1188326.84364884,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,0,AM,0.625
Japan,2017,1.2255904837636127,1093133.1575,200.21893835411552,0.008897901296700214,297356.299,275350,970453.799,970453.799,65873.431,9953.457,46852.47075,122679.3585,224.72969920721363,138.90318583675244,120.66998487261523,530.8976,545.8974000000001,4.866864,4188673.41,4307018.762,38.398564,24.01,28.191,4.6800000000000005e-4,5.470000000000001e-4,2.825,186.7123,34.203,203.7249,37.319,-17.0126,-3.116,203.49,4.181,6.274569158954055,6.302431045999304,3.6480200630611064,48.6057745782829,11.090891472868222,14.76677790697675,-0.1,Asia,90.38461,93.26923,88.57143,89.90385,89.90385,80.29556,1.8011315794960376,1232243.9166126698,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,1.375
Japan,2018,NA,1108206.6975,202.58111040468367,0.009076670740085422,296649.54175000003,256877.5,974867.04175,974867.04175,69360.49650000001,14259.097,49720.0625,133339.65575,243.83147341409017,152.9109144215882,126.83602611091821,532.3632,546.8516999999999,4.952327,4208560,4323097.822,39.150275,24.337,27.903,9.79e-4,8.2e-4,2.442,191.5626,35.03,205.2135,37.526,-13.6509,-2.496,176.634,3.567,6.27732596317031,6.304177650489944,3.667407446677787,49.2881197098773,16.569101562499988,16.331809375,-0.1,Asia,89.42308,94.23077,88.09524,87.98077,90.38461,80.29556,2.3246535579588987,1238935.3212533798,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,2.375
Japan,2019,NA,1125337.625,203.1360732636728,0.00918251327893414,287125.15475,245417.5,978697.65475,978697.65475,73046.66925,16886.245750000002,56707.0555,146639.97025,264.80780527665416,162.4041371713378,131.91033886521237,535.9367,553.76,5.079916,4247044.906,4388286.13,40.255936,24.562,28.19,4.77e-4,4.7299999999999995e-4,2.358,190.41032,34.385,208.690721,37.686,-18.280401,-3.301,184.287,3.628,6.284016057081875,6.316731379887034,3.695257471251592,NA,15.383007812499997,15.049324218750007,-0.1,Asia,NA,NA,NA,NA,NA,NA,1.6043531353555684,1284973.7391133602,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,1.625
Korea,2004,2.6920812986686715,131168.83025,14.8317480129763,8.929666175855953e-4,34881.809,72390,115890.30900000001,115890.30900000001,1115.24875,3932.8559999999998,10230.41725,15278.52125,16.81842831986683,5.556898242953602,1.2276535702495477,1107.4162,908.4393,793.176,23031576.195,18893338.346,16.496133999999998,32.55,36.242,3.591,3.035,3.658,175.250012,19.291,174.436552,19.202,813.46,8.999999999999999e-5,29.29,3.693,7.00978483314226,6.811728072175381,2.8031260504229882,NA,15.456793893129769,18.886297709923657,3.25,Asia,NA,NA,NA,NA,NA,NA,40.42043465293921,NA,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,AM,2.25
Korea,2005,4.5050165323177422,178122.7175,18.999243269564925,9.772553257692625e-4,67535.029,83362,165591.27899999998,165591.27899999998,1307.127,4715.151,6509.1605,12531.43875,13.08837802959075,6.289928286429819,1.365220119572054,1155.1296,957.4478,934.901,23973023.226,19870426.961,19.402503,32.508,33.814,2.754,2.619,3.75,188.5436,19.692,180.66320000000002,18.869,7.8804,8.23e-4,12.209,1.306,7.051967824453278,6.8642712025974175,2.965402078365395,NA,12.779846153846155,14.031134999999999,3.75,Asia,NA,NA,NA,NA,NA,NA,15.311023020735346,NA,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,AM,4.25
