country,yearQ,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,ggall,extggall,gg,extgg,lccgg,extlccgg,delta,x,y,kappa,alpha
Hungary,2011Q1,22679.364,82.41779303236137,0.005348165579206332,4928.961,4825.5,10001.745,10001.745,5198.593,2263.409,5215.617,12677.619,22679.364,12806.995,16806.582,7810.422,11040.79,2966.7,0.435301845,0.656932504,0.268703598,0.687407996,-0.103630462
Hungary,2011Q2,21504.565,77.45868492411344,0.005452860025083156,3386.948,4606.8,8217.691,8217.691,5792.791,2281.847,5212.236,13286.874,21504.565,13403.441,15610.754,8410.061,9723.47,3487.52,0.376716479,0.622869978,0.35867031,0.641567665,-0.060386345
Hungary,2011Q3,23175.283,82.55224781059329,0.004637143519591931,3301.147,4535.8,8037.549,8037.549,6478.458,2464.288,6194.988,15137.734,23175.283,15300.602,16414.628,9359.897,9882.67,3960.48,0.339787911,0.602064817,0.40075,0.634545506,-0.061801582
Hungary,2011Q4,22927.098,80.81234689796752,0.0041548944656805715,3588.714,4560.4,8326.375,8326.375,6251.344,2301.723,6047.656,14600.723,22927.098,14962.533,16232.981,9194.155,9771.37,3796.79,0.347386529,0.601945508,0.388562709,0.641604735,-0.059488206
Hungary,2012Q1,22599.296,79.11917034593938,0.004512431749469789,3690.464,4697.5,8557.097,8557.097,6352.313,2237.114,5452.772,14042.199,22599.296,14439.062,16458.25,9250.396,10470.96,4209.44,0.361083549,0.636213449,0.402010895,0.599689854,-0.053630697
Hungary,2012Q2,22398.008,78.00838309451183,0.004364334657181512,3490.904,4812.8,8464.708,8464.708,6399.573,2166.568,5367.159,13933.3,22398.008,14178.978,16398.684,9088.328,10560.3,4252.49,0.366953615,0.643972407,0.402686477,0.590363383,-0.048234468
Hungary,2012Q3,22434.874,77.69763657250198,0.004562668248391659,3713.99,4686.6,8553.466,8553.466,6787.809,2201.078,4892.52,13881.408,22434.874,14132.922,16895.949,9512.271,11211.8,4839.69,0.370046741,0.663579181,0.431660394,0.545298248,-0.019164039
Hungary,2012Q4,22662.231,78.55756374894143,0.004526320554021635,3746.594,4756.3,8647.642,8647.642,7281.307,1990.717,4742.564,14014.589,22662.231,14062.67,17302.248,9599.331,11475.6,5008.54,0.379466655,0.663243296,0.436451253,0.533508763,0.015012457
Hungary,2013Q1,23617.952,81.24502386977323,0.004213009774182676,4197.22,5027.9,9368.906,9368.906,7682.068,1962.53,4604.447,14249.046,23617.952,14332.261,18413.509,10040.08,11871.02,4837.18,0.393162413,0.644690808,0.407478043,0.567104354,0.02840799
Hungary,2013Q2,23491.897,79.67236444819828,0.004421257405606154,4551.194,5004.7,9698.72,9698.72,7774.616,1810.428,4208.134,13793.177,23491.897,13915.169,18508.849,10013.858,12323.84,5072.29,0.407660905,0.665835028,0.411583565,0.537348189,0.038935869
Hungary,2013Q3,23364.41,78.22007785513088,0.004523658735185018,5046.615,5226.8,10415.28,10415.28,7375.603,1973.968,3599.559,12949.13,23364.41,13128.749,18977.756,9834.999,12685.54,4902.48,0.438087715,0.66844257,0.386462066,0.540270423,0.063852149
Hungary,2013Q4,23431.201,77.35539137626346,0.004636713497472991,5050.511,4938.2,10129.614,10129.614,7826.552,1952.493,3522.542,13301.587,23431.201,13683.662,19070.632,10434.852,12372.83,4994.15,0.416006802,0.64878972,0.403638456,0.551576145,0.069935306
Hungary,2014Q1,25259.374,81.90169024505943,0.004476676515355001,6021.685,5446.4,11628.284,11628.284,8080.193,1835.878,3715.019,13631.09,25259.374,14075.765,20720.659,10690.553,13340.97,4602.24,0.442750838,0.643848731,0.344970418,0.601419291,0.047455298
Hungary,2014Q2,25836.998,82.22487277611808,0.004402764936380046,5908.493,5760.6,11848.589,11848.589,8467.288,1703.245,3817.875,13988.409,25836.998,14158.325,21176.317,10693.639,13942.11,4774.38,0.452013543,0.658382192,0.342443145,0.588569269,0.042232849
Hungary,2014Q3,25619.087,79.84378919092234,0.0040794680373679275,6062.252,5684.8,11945.844,11945.844,8143.177,1729.952,3800.114,13673.243,25619.087,13883.061,21041.844,10444.107,14046.84,4753.22,0.458096965,0.667566968,0.33838358,0.58314738,0.03585201
Hungary,2014Q4,25109.361,76.80064003997283,0.0038590668776289894,6113.765,5422.7,11754.553,11754.553,8364.639,1779.172,3210.996,13354.808,25109.361,13528.986,21304.344,10651.373,13988.75,4886.82,0.461197519,0.656614914,0.349339291,0.574275553,0.073643053
Hungary,2015Q1,25774.687,77.869697866435,0.0035850003585000357,6061.58,5717.1,12003.747,12003.747,7981.225,2071.685,3718.03,13770.94,25774.687,13414.868,21327.826,10079.973,14618.51,4872.04,0.479533234,0.685419602,0.333278836,0.561094268,0.047023809
Hungary,2015Q2,26687.334,79.61479296952331,0.0035366931918656055,6812.914,6479,13523.961,13523.961,7370.453,1967.298,3825.622,13163.373,26687.334,13256.649,22034.755,9817.136,14899.89,4393.88,0.503260648,0.676199486,0.294893452,0.598568545,0.052592952
Hungary,2015Q3,26805.097,78.9396236721302,0.0035835871707579287,7120.528,6853.6,14213.155,14213.155,7047.777,1902.481,3641.684,12591.942,26805.097,12637.463,22471.308,9363.788,15306.72,4068.66,0.528542538,0.681167291,0.265808743,0.615956399,0.053799772
Hungary,2015Q4,26489.814,76.1525331287406,0.0034888183372291806,7200.997,6904.8,14351.803,14351.803,6960.434,1620.147,3557.43,12138.011,26489.814,12226.848,22204.069,9003.493,15513.83,3896.03,0.538432093,0.698693109,0.251132699,0.619850766,0.028236932
Hungary,2016Q1,27232.451,77.74760146826107,0.003615067601764153,7587.167,7732.6,15553.237,15553.237,6675.721,1399.578,3603.915,11679.214,27232.451,11641.933,22927.989,8395.604,16441.53,3609.75,0.572497789,0.71709429,0.219550735,0.631724527,0.022431664
Hungary,2016Q2,27054.35,76.25626870902519,0.003517534911533997,7884.784,7743.2,15848.919,15848.919,6524.954,1503.028,3177.449,11205.431,27054.35,11119.516,23116.951,8316.075,16922.41,3594.71,0.588993415,0.732034687,0.212423053,0.621658024,0.021154347
Hungary,2016Q3,27030.04,75.56799693635548,0.0036185996019540436,7909.826,7793.6,15911.826,15911.826,6643.884,1422.317,3052.013,11118.214,27030.04,10813.256,23164.589,8109.42,17221.95,3679.24,0.599954125,0.743460201,0.213636667,0.602969635,0.025542425
Hungary,2016Q4,27100.847,75.49754460964519,0.003404950798460962,7803.907,7854.7,15854.471,15854.471,6969.554,976.94,3299.882,11246.376,27100.847,10742.484,23225.407,7906.878,17565.84,3442.43,0.603610765,0.756320008,0.195972979,0.626078934,-0.007440154
Hungary,2017Q1,27643.389,75.7846055430191,0.0034645232815964525,8355.144,8154.8,16676.049,16676.049,7005.965,855.928,3105.448,10967.34,27643.389,10560.717,23772.156,7798.577,18160.38,3346.76,0.617965909,0.763934916,0.18428909500000001,0.631486096,-0.008389027
Hungary,2017Q2,27896.452,75.18066743321174,0.003691807878318012,8712.924,8378.7,17227.969,17227.969,6956.416,676.81,3035.257,10668.483,27896.452,10340.726,24018.886,7632.406,18715.31,3342.67,0.62931752,0.779191425,0.178606179,0.624561693,-0.017011288
Hungary,2017Q3,27941.985,73.80712556909533,0.0037914691943127963,8577.584,8734.8,17418.97,17418.97,6983.076,783.459,2756.479,10523.015,27941.985,10173.107,24355.708,7729.648,19174.24,3529.02,0.63592039,0.787258576,0.184050059,0.602023889,-0.010132084
Hungary,2017Q4,28311.913,72.90266997579337,0.0038636890503052313,8789.131,8912.1,17778.058,17778.058,6921.706,769.13,2843.019,10533.855,28311.913,9939.809,24847.204,7579.034,19648.34,3385.43,0.648917789,0.790766639,0.17230107,0.611914436,-0.008628076
Hungary,2018Q1,28991.199,73.1822393369191,0.003937938095613137,9490.677,9192.9,18751.931,18751.931,6915.996,749.089,2574.183,10239.268,28991.199,10052.84,25470.387,7785.283,20629.86,3587.12,0.653245111,0.809954713,0.173879997,0.593848774,-0.02430126
Hungary,2018Q2,29771.821,73.49884217396425,0.003545344962064809,10104.345,9257.3,19421.525,19421.525,6827.256,700.658,2822.381,10350.296,29771.821,10223.465,25935.402,7745.202,21276.09,3623.87,0.65660599,0.820349343,0.170325939,0.59310073,-0.036576854
Hungary,2018Q3,29938.836,72.03447510570761,0.003587315253264457,10164.336,9407.2,19622.943,19622.943,7127.918,540.686,2647.289,10315.893,29938.836,10107.313,26296.399,7792.88,21625.92,3749.07,0.66240127,0.822390929,0.173360024,0.577694765,-0.02629818
Hungary,2018Q4,29962.641,70.23294255833761,0.003559478892290169,10135.61,8930.5,19109.043,19109.043,7531.9,518.212,2803.486,10853.598,29962.641,10531.432,26384.383,8278.434,21628.26,3960.89,0.648514562,0.819737191,0.183134935,0.572891218,-0.032536064
Hungary,2019Q1,30289.654,69.46629506857977,0.0034947927587894037,10237.638,9478,19758.433,19758.433,7387.115,514.963,2629.143,10531.221,30289.654,10520.465,26527.346,8238.871,22348.78,4241.39,0.652671338,0.842480812,0.189781724,0.539665226,-0.045845453
Hungary,2019Q2,30471.126,68.17771570983402,0.003520135173190651,10773.331,8990.7,19806.689,19806.689,7344.515,643.298,2676.623,10664.437,30471.126,10728.99,26655.275,8406.494,22175.71,4433.91,0.647896504,0.831944521,0.199944444,0.52757446,-0.027327409
Hungary,2019Q3,31140.275,68.09070686603876,0.0032673332026400053,10921.383,9373.3,20337.203,20337.203,7331.806,724.111,2747.155,10803.072,31140.275,10749.257,27252.154,8381.056,22508.94,4382,0.654811751,0.825950859,0.194678203,0.534182784,-0.015797637
Hungary,2019Q4,31040.376,66.34442418845657,0.0033928207912058083,11611.57,8858.9,20512.853,20512.853,6833.54,667.494,3026.489,10527.523,31077.506,10347.866,27149.591,7964.009,23148.97,4167.98,0.66703036,0.852645257,0.180050343,0.538939733,-0.048117489
India,2004Q1,23649.45,85.87515169208847,0.023017608470479917,14771.776,6688.73,21795.906,21795.906,2.307,9.466,1841.77,1853.544,23649.45,1853.544,10468.951,11.774,7853.71,11.774,0.921624224,0.750190731,0.001499164,0.985650426,0.187232657
India,2004Q2,24394.333,85.90062017753162,0.02175095160413268,14827.354,7102.91,22476.334,22476.334,2.442,10.018,1905.54,1917.999,24394.333,1917.999,10651.358,12.459,7990.55,12.459,0.921375223,0.750190727,0.001559217,0.985122883,0.187061907
India,2004Q3,25139.215,85.34702934515329,0.02166612501354133,15561.437,6925.96,23209.707,23209.707,2.451,10.057,1917,1929.508,25139.215,1929.508,11614.739,12.508,8713.27,12.508,0.923247086,0.750190771,0.001435512,0.985969164,0.188609556
India,2004Q4,25884.098,85.4940944758354,0.022943673282092462,16141.446,6949.99,23948.746,23948.746,2.315,9.497,1923.54,1935.352,25884.098,1935.352,11859.69,11.812,8897.03,11.812,0.925230078,0.750190772,0.001327634,0.986679419,0.190261091
India,2005Q1,26628.98,84.70970941516251,0.022854530910753054,16845.412,7356.61,24705.302,24705.302,2.324,9.534,1911.82,1923.678,26628.98,1923.678,12283.023,11.858,9214.61,11.858,0.927759982,0.750190731,0.001286869,0.98663625,0.192436247
India,2005Q2,27272.735,84.07227517699802,0.02298058140870964,17375.132,7312.05,25394.432,25394.432,2.311,9.482,1866.51,1878.303,27272.735,1878.303,13111.105,11.793,9835.83,11.793,0.93112891,0.750190773,0.001198984,0.986939854,0.195287248
India,2005Q3,27916.49,83.66203480742277,0.022732439190725165,17953.729,7530.01,26027.189,26027.189,2.336,9.585,1877.38,1889.301,27916.49,1889.301,13514.736,11.921,10138.63,11.921,0.932323118,0.750190755,0.0011758,0.986966388,0.196299367
India,2005Q4,28560.245,82.78593439618818,0.022190169754798626,18876.602,6983.7,26621.202,26621.202,2.393,9.819,1926.83,1939.043,28560.245,1939.043,13522.467,12.213,10144.43,12.213,0.93210692,0.750190775,0.001203912,0.986697266,0.196135555
India,2006Q1,29204,81.55434699135,0.022419011321600717,19223.622,7172.14,27228.712,27228.712,2.369,9.719,1963.2,1975.288,29204,1975.288,13752.356,12.088,10316.89,12.088,0.932362416,0.750190731,0.001171671,0.987004612,0.196329945
India,2006Q2,29919.338,80.9767056907964,0.022180326050792946,19960.852,7405.26,27884.562,27884.562,3.313,13.594,2017.869,2034.776,29919.338,2034.776,14241.351,16.907,10683.73,16.907,0.931991276,0.750190765,0.0015825,0.982543759,0.196340559
India,2006Q3,30634.675,79.7850715560012,0.02176041780002176,20293.719,7486.83,28551.489,28551.489,4.854,19.916,2058.416,2083.186,30634.675,2083.186,14766.911,24.77,11078,24.77,0.931999083,0.750190747,0.002235963,0.975332702,0.196873299
India,2006Q4,31350.013,78.47222034489715,0.02260142388970505,20845.809,7426.84,29281.559,29281.559,7.717,31.661,2029.076,2068.454,31350.013,2068.454,15164.743,39.378,11376.45,39.378,0.934020633,0.750190755,0.003461361,0.960644045,0.199595761
India,2007Q1,32065.35,77.0151127148846,0.022938410368161487,20999.591,7891.26,30005.181,30005.181,6.288,25.798,2028.083,2060.169,32065.35,2060.169,15793.463,32.086,11848.11,32.086,0.935750927,0.750190759,0.002708111,0.96837931,0.200471902
India,2007Q2,32956.078,76.01199084241735,0.024536866642129798,21799.817,8457.34,30994.377,30994.377,9.401,38.568,1913.733,1961.701,32956.078,1961.701,16833.718,47.969,12628.5,47.969,0.94047529,0.750190778,0.003798472,0.952127807,0.205357964
India,2007Q3,33846.805,75.57833490458815,0.025166729583490626,21953.784,9101.33,31846.664,31846.664,14.351,58.88,1926.909,2000.141,33846.805,2000.141,17878.359,73.232,13412.18,73.232,0.940906062,0.750190775,0.005460112,0.930684508,0.207046612
India,2007Q4,34737.533,74.67048930485306,0.02537105163009007,22457.638,9232.21,32686.928,32686.928,19.496,79.987,1951.121,2050.605,34737.533,2050.605,18580.181,99.483,13938.68,99.483,0.940968606,0.750190754,0.007137189,0.909298203,0.208436396
India,2008Q1,35628.26,73.68661617759777,0.025009378516943855,22380.785,9754.67,33402.895,33402.895,4.532,112.025,2108.809,2225.365,35628.26,2225.365,18984.451,116.556,14241.96,116.556,0.93753933,0.750190775,0.008183986,0.901705334,0.206378655
India,2008Q2,36885.098,73.19051250287472,0.02328288707799767,23737.518,9947.89,34559.398,34559.398,4.23,104.563,2216.907,2325.7,36885.098,2325.7,19801.577,108.792,14854.96,108.792,0.936947436,0.750190755,0.007323614,0.91286464,0.205188447
India,2008Q3,38141.935,72.66200337687816,0.021306061574517948,24248.501,9896.66,35593.411,35593.411,51.987,121.625,2374.911,2548.524,38141.935,2548.524,20069.975,173.613,15056.31,173.613,0.933183149,0.75019077,0.011530913,0.870535886,0.205364578
India,2008Q4,39398.773,73.14911744883581,0.020637705087194303,24739.069,10951.79,36685.729,36685.729,21.964,115.164,2575.916,2713.044,39398.773,2713.044,20520.367,137.128,15394.19,137.128,0.931138871,0.750190774,0.008907776,0.902956405,0.2015066
India,2009Q1,40655.61,74.45335156837739,0.01962901167926195,24487.099,11742.18,37926.079,37926.079,15.347,80.472,2633.712,2729.531,40655.61,2729.531,22177.973,96.897,16637.71,96.897,0.932862131,0.750190741,0.005823939,0.934923988,0.200501713
India,2009Q2,41925.73,75.42580883214097,0.020885547201336674,25154.229,13251.54,39238.369,39238.369,15.039,103.645,2568.677,2687.361,41925.73,2687.361,22962.693,120.801,17226.4,120.801,0.935901867,0.750190755,0.007012551,0.917926617,0.204051161
India,2009Q3,43195.85,75.96226352715419,0.020815986677768527,25595.755,13863.91,40408.425,40408.425,65.325,80.41,2641.69,2787.425,43195.85,2787.425,24716.46,149.02,18542.06,149.02,0.935470074,0.750190764,0.008036863,0.906567682,0.204505196
India,2009Q4,44465.97,75.23090299308073,0.021422450728363324,26283.129,13781.09,41697.239,41697.239,99.989,83.721,2585.021,2768.731,44465.97,2768.731,26045.029,188.074,19538.74,188.074,0.93773371,0.750190756,0.009625697,0.884028594,0.207696557
India,2010Q1,45736.09,72.82779769275061,0.02215575495735017,26701.743,14032.91,43043.923,43043.923,105.412,94.562,2492.193,2692.167,45736.09,2692.167,26127.661,205.093,19600.73,205.093,0.941136923,0.750190765,0.010463539000000001,0.866645602,0.211229421
India,2010Q2,47068.48,71.44777571201139,0.02145922746781116,27507.303,14277.07,44196.103,44196.103,102.965,113.754,2655.659,2872.377,47068.48,2872.377,27537.436,222.888,20658.33,222.888,0.938974511,0.750190759,0.010789255,0.8673669,0.209673159
India,2010Q3,48400.87,70.45840081229507,0.02226179875333927,28255.806,14948.96,45500.116,45500.116,107.243,100.278,2693.233,2900.754,48400.87,2900.754,28501.524,214.628,21381.58,214.628,0.940068143,0.750190762,0.010037986,0.87435055800000006,0.20999306
India,2010Q4,49733.26,69.09469103304727,0.02231644722160232,28358.597,14687.01,46739.907,46739.907,152.23,102.961,2738.162,2993.353,49733.26,2993.353,29900.675,263.214,22431.21,263.214,0.939811848,0.750190757,0.011734276,0.853742891,0.211131661
India,2011Q1,51065.65,67.66529288369999,0.022396416573348264,28701.86,15216.56,47931.22,47931.22,236.459,123.569,2774.401,3134.43,51065.65,3134.43,30433.273,369.256,22830.76,369.256,0.9386196,0.750190753,0.016173618,0.802326165,0.213677773
India,2011Q2,53010.638,67.38281239076323,0.022361359570661897,29869.244,16173.95,49850.544,49850.544,213.724,142.88,2803.49,3160.094,53010.625,3160.094,32997.541,367.062,24754.45,367.062,0.940387536,0.750190749,0.014828122,0.813396076,0.214082704
India,2011Q3,54955.625,67.36979682883167,0.020439322804356844,30792.028,17067.35,51466.028,51466.028,247.337,159.962,3082.299,3489.597,54955.6,3489.597,34243.224,419.73,25688.95,419.73,0.936501521,0.750190753,0.016338932,0.806966785,0.212031779
India,2011Q4,56900.613,67.31052970213696,0.01877581674802854,31303.261,17164.19,52987.441,52987.441,354.728,185.822,3372.621,3913.172,56900.575,3913.172,35660.45,555.076,26752.14,555.076,0.931227901,0.750190758,0.020748845,0.77366415,0.211122041
India,2012Q1,58845.6,67.35736112471967,0.019547858043454887,31901.384,17602.01,55051.374,55051.374,343.63,222.397,3228.199,3794.226,58845.55,3794.226,38128.489,581.547,28603.64,581.547,0.935522295,0.750190756,0.020331224,0.763448528,0.214408396
India,2012Q2,60703.75,67.40341337780721,0.017759150402244756,32080.515,18870.43,56620.165,56620.165,352.51,218.14,3512.935,4083.585,60703.713,4083.585,40452.884,589.274,30347.38,589.274,0.932729238,0.750190765,0.019417624,0.783458348,0.211321128
India,2012Q3,62561.9,67.02927373909027,0.018976412319486876,33629.732,19686,58677.762,58677.762,333.691,216.72,3333.726,3884.138,62561.875,3884.138,42551.657,569.602,31921.86,569.602,0.937915256,0.750190762,0.017843634,0.784389387,0.214423022
India,2012Q4,64420.05,66.84626874731829,0.018255737321846825,34425.398,19614.3,60363.298,60363.298,343.275,282.189,3431.287,4056.752,64420.038,4056.752,44365.863,647.139,33282.86,647.139,0.937026551,0.750190749,0.019443612,0.768371947,0.214958924
India,2013Q1,66278.2,66.65136097468898,0.018385969299108466,35352.19,20305.8,62238.38,62238.38,436.62,270.196,3333.004,4039.82,66278.2,4039.82,44795.527,730.611,33605.19,730.611,0.93904753,0.75019075,0.021741017,0.732415935,0.218483818
India,2013Q2,68541.553,67.22275019752487,0.01675055904990829,35939.472,21584.9,64302.172,64302.172,399.362,190.376,3649.643,4239.381,68541.553,4239.381,47146.089,618.248,35368.56,618.248,0.938148746,0.750190753,0.017480158,0.787984047,0.214327895
India,2013Q3,70804.905,67.2702949826107,0.01592940089523233,38107.688,21530.5,66424.138,66424.138,297.016,197.42,3886.332,4380.767,70804.905,4380.767,49730.738,526.699,37307.54,526.699,0.938129046,0.750190757,0.014117763,0.828820884,0.211622596
India,2013Q4,73068.258,67.04662618141872,0.016155871851624475,39682.488,22339.7,68799.098,68799.098,253.503,222.3,3793.356,4269.16,73068.258,4269.16,51373.64,509.722,38540.03,509.722,0.941572988,0.750190759,0.013225781,0.830183705,0.213795521
India,2014Q1,75331.61,67.05966010122738,0.016638990479169648,40478.401,22401.3,70755.251,70755.251,659.522,156.937,3759.901,4576.359,75331.61,4576.359,51365.536,852.876,38533.95,852.876,0.939250482,0.75019075,0.022133106,0.726680113,0.218965853
India,2014Q2,77250.165,66.69535784033553,0.016640790237846814,42667.542,23117.9,72456.162,72456.162,844.967,172.326,3776.71,4794.003,77250.165,4794.003,53708.26,1057.462,40291.44,1057.462,0.937941841,0.750190753,0.026245327,0.682733073,0.221165195
India,2014Q3,79168.72,66.24820642863173,0.016230209288548774,44628.854,23987.2,74033.604,74033.604,1210.127,153.075,3771.914,5135.116,79168.72,5135.116,55500.71,1403.987,41636.12,1403.987,0.935137059,0.750190763,0.033720409,0.609997032,0.224825905
India,2014Q4,81087.275,66.38789336906015,0.015789930761153613,45927.121,24521.3,75826.391,75826.391,1345.545,131.723,3783.617,5260.884,81087.275,5260.884,56884.132,1518.943,42673.95,1518.943,0.93512072,0.750190756,0.035594151,0.588429422,0.226315557
India,2015Q1,83005.83,66.5753151738789,0.01597678892105549,47207.548,25179.9,77810.668,77810.668,1356.99,118.121,3720.05,5195.162,83005.83,5195.162,57438.431,1536.542,43089.78,1536.542,0.937412083,0.750190756,0.035659082,0.572583415,0.228258675
India,2015Q2,85849.993,67.08545891107124,0.015685068912350268,48982.935,26251.9,80578.865,80578.865,1316.266,122.664,3832.197,5271.128,85849.993,5271.128,59722.53,1522.531,44803.29,1522.531,0.938600717,0.750190757,0.033982571,0.584793018,0.227896023
India,2015Q3,88694.155,67.71057372193978,0.015211022515355528,51169.901,26715.9,83304.051,83304.051,1334.46,125.877,3929.768,5390.104,88694.155,5390.104,61156.62,1535.005,45755.44,1535.005,0.939228194,0.748168228,0.033548033,0.586986569,0.230145922
India,2015Q4,91538.318,68.35948849972733,0.015077043693272625,53334.307,27087.8,85972.107,85972.107,1471.229,124.19,3970.792,5566.211,91538.318,5566.211,63598.73,1659.874,47418.07,1659.874,0.939192558,0.745582027,0.035005094,0.570789891,0.233934669
India,2016Q1,94382.48,68.53278417539866,0.015075475367427024,55689.037,26530.4,88636.857,88636.857,1517.156,125.233,4103.234,5745.623,94382.48,5745.623,65282.7,1717.226,47282.77,1717.226,0.939124051,0.724277182,0.036318219,0.567900657,0.256783251
India,2016Q2,96774.848,68.30472247347123,0.014789267724197903,55695.732,27863.8,90842.032,90842.032,1483.864,126.257,4322.695,5932.816,97247.885,5932.816,68010.13,1697.582,49040.66,1697.582,0.938992853,0.721078757,0.034615807,0.590855759,0.258654598
India,2016Q3,99167.215,68.07971571166343,0.015001590168557868,56556.738,28836.68,93129.388,93129.388,1624.081,117.078,4296.667,6037.827,100113.29,6037.827,70284.837,1833.006,50198.13,1833.006,0.939690055,0.714209951,0.036515424,0.567572492,0.267705061
India,2016Q4,101559.583,67.86604126654483,0.014715685596434094,51755.322,36091.42,95931.982,95931.982,1298.573,138.105,4190.922,5627.601,102978.695,5627.601,72957.363,1532.854,51667.75,1532.854,0.945351793,0.708191029,0.02966752,0.615535939,0.273095198
India,2017Q1,103951.95,67.53779804270752,0.01542291166064659,59742.697,30624.58,98178.527,98178.527,1490.01,155.424,4127.989,5773.423,105844.1,5773.423,73323.959,1733.654,50490.86,1733.654,0.945453521,0.688599752,0.034335997,0.566539232,0.296680399
India,2017Q2,106863.225,67.80942016129094,0.015446902046560053,59890.794,32764.96,100594.654,100594.654,1891.202,181.487,4195.882,6268.571,109203.34,6268.571,78033.02,2157.391,52831.01,2157.391,0.942597259,0.67703403,0.040835695,0.518365243,0.311066451
India,2017Q3,109774.5,67.85689846787668,0.01530100129752491,62378.025,33556.46,103221.465,103221.465,2074.416,192.342,4286.277,6553.035,112562.58,6553.035,79644.678,2369.91,54361.09,2369.91,0.941783184,0.682545166,0.043595704,0.488875564,0.306858372
India,2017Q4,112685.775,67.7668503217768,0.01564276920814738,65513.471,33722.2,106131.501,106131.501,2073.85,213.198,4267.227,6554.274,115921.82,6554.274,81245.847,2404.434,55437.55,2404.434,0.943459532,0.682343185,0.043371938,0.47657762,0.30813287
India,2018Q1,115597.05,67.60731941600757,0.015374184591684718,68520.24,33499.46,108804.69,108804.69,2017.797,240.2,4534.364,6792.36,119281.06,6792.36,82054.833,2381.72,57820.606,2381.72,0.943055838,0.70465814,0.041191543,0.49027336,0.28357139
India,2018Q2,118667.953,67.26416988931291,0.014582510029121273,70775.379,34707.54,112139.859,112139.859,1602.335,221.189,4704.57,6528.094,122631.943,6528.094,84791.487,1955.288,59874.158,1955.288,0.946766773,0.706134072,0.032656626,0.566812722,0.27851913
India,2018Q3,121738.855,67.19301598915187,0.013784091504313043,73178.83,34779.94,114820.3,114820.3,1771.319,232.504,4914.732,6918.555,125982.825,6918.555,87354.136,2140.221,61439.331,2140.221,0.945083348,0.703336256,0.034834705,0.553860071,0.281718648
India,2018Q4,124809.758,67.06923583375267,0.014328228185630794,76245.988,33539.08,118001.868,118001.868,1769.713,228.69,4809.487,6807.89,129333.708,6807.89,89573.217,2127.897,62921.739,2127.897,0.947361828,0.702461529,0.033818153,0.548693458,0.283583571
India,2019Q1,127880.66,67.40765151963198,0.014456862889666668,77591.313,34097.01,121204.523,121204.523,1573.874,266.805,4835.459,6676.137,132684.59,6676.137,91109.59,1972.904,63419.08,1972.904,0.949684157,0.696074694,0.031108997,0.569634838,0.289847574
India,2019Q2,131481.339,67.99032662844947,0.014509997388200468,79159.766,35331.4,124616.486,124616.486,1604.45,301.725,4958.678,6864.853,136239.935,6864.784,94237.965,2041.351,66048.309,2041.351,0.949612542,0.70086731,0.030906938,0.570098127,0.284754974
India,2019Q3,135082.018,68.88037058595118,0.014147273113107449,80582.323,37210.99,128043.983,128043.983,1669.396,297.613,5071.026,7038.035,139795.28,7050.97,97576.369,2117.723,68612.555,2117.723,0.949562174,0.703167741,0.030864949,0.569703175,0.282338194
India,2019Q4,138682.697,69.45620823155252,0.014030361702724696,83078.312,38014.8,131380.462,131380.462,1777.557,316.347,5208.331,7302.235,143350.625,7303.233,100746,2234.796,70272.48,2234.796,0.949053358,0.697521291,0.031801866,0.564593902,0.288407963
Indonesia,2004Q1,1246485.471,55.79540744626389,1.164551065564225e-4,35520.2,339636,643355.2,643355.2,278.152,18061.963,584790.157,603130.271,1240638.62,603130.271,655848.463,18340.115,388340,8420,0.513854993,0.592118488,0.021682031,0.973591559,-0.12732223
Indonesia,2004Q2,1263317.796,54.77811193657648,1.0621348911311737e-4,20244.647,334618,623518.647,623518.647,284.025,18443.352,621071.773,639799.15,1257391.99,639799.15,636320.217,18727.377,385510,6300,0.491169695,0.605842765,0.016341989,0.980542284,-0.213312011
Indonesia,2004Q3,1280150.121,53.508935244136005,1.0905125408942203e-4,64623.581,328938,666108.581,666108.581,289.429,18794.258,594957.853,614041.54,1274145.36,614041.54,679187.507,19083.687,395000,6980,0.518075756,0.581577246,0.017670886,0.978675102,-0.102734986
Indonesia,2004Q4,1296982.456,51.941388980166046,1.0764262648008612e-4,44048.232,325382,643100.232,643100.232,347.841,22587.311,630947.072,653882.224,1290898.74,653882.224,659951.668,22935.152,399300,10740,0.493467455,0.605044308,0.02689707,0.967871918,-0.193129116
Indonesia,2005Q1,1300423.276,49.99464369661439,1.0548523206751055e-4,48859.916,318107,645999.916,645999.916,441.178,28648.202,625333.98,654423.36,1294323.42,654423.36,668989.44,29089.38,408710,17610,0.494389617,0.6109364,0.043086785,0.947937609,-0.182494725
Indonesia,2005Q2,1303864.096,47.99843148009345,1.0295480284155256e-4,26452.08,327380,640910.08,640910.08,561.458,36458.67,625933.888,662954.016,1297748.1,662954.016,671814.212,37020.128,404990,14490,0.489150463,0.602830355,0.035778661,0.957779226,-0.188308989
Indonesia,2005Q3,1307304.915,45.959620841746194,9.699321047526673e-5,29199.166,282002,607896.166,607896.166,746.5,48474.471,650187.778,699408.749,1301172.78,699408.749,650985.002,49220.971,406400,24480,0.462478189,0.624284736,0.06023622,0.93004088,-0.268557516
