country,year,real_interest_rate,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,foreign_participation_percent_GDP,foreign_ex_officials_participation_percent_GDP,foreign_nonbank_participation_percent_GDP,delta,x,y,kappa,alpha,GDP_cte_billions,GDP_cur_billions,GDP_cur_USD_billions,GDP_percapita_cte,GDP_percapita_cur,GDP_percapita_cur_USD,total_investment_percent_GDP,gross_national_savings_percent_GDP,inflation_average,inflation_end,unemployment_rate,general_gov_revenue_billions,general_gov_revenue_percent_GDP,general_gov_expenditures_billions,general_gov_expenditures_percent_GDP,lending_borrowing_billions,lending_borrowing_percent_GDP,current_account_billions,current_account_percent_GDP,ln_GDP_cte_billions,ln_GDP_cur_billions,ln_GDP_percapita_cur_USD,taxes,vix_EUA,vix_EUR,nominal_rate,continent,control_corruption_rank,gov_effectiveness_rank,political_stability_rank,regulatory_quality_rank,rule_of_law_rank,voice_rank,fx_volatility,int_liq,GBI_weight,post_08,post_09,post_12,post_13,post_15,post_16,post_17,less_20,bet_20_40,bet_40_60,bet_60_80,bet_80_100,more_100,fx_return,develop,US_nominal_rate
Colombia,2010,5.372224026613099,184695.756,35.03945967979532,5.246103235424624e-4,85876.31324999999,37984.6,125665.66325,125665.66325,30715.014,2956.9300000000003,25358.1485,59030.09275,10.84992330809102,6.189012976509945,5.645519611807521,0.706947039,0.73403785375,0.014190264000000001,0.96461618125,-0.023749088,640152,544060,286.499,14066183.256,11954735.223,6295.287,21.889,18.841,2.265,3.07,11.775,147154.37,27.047,165123.438,30.35,-17969.068,-3.303,-8.732,-3.048,13.369460927137194,13.206814813873777,8.747556537178651,16.981518811459,22.49457831325302,26.361271485943774,3,South America,42.38095,51.67464,8.530806,58.85167,45.97157,42.65403,65.37317564502922,NA,0.03209,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,EM,0.125
Colombia,2011,4.542964842422381,200118.3095,34.0151308716582,5.326814024969458e-4,94403.85525,40863.425,136447.95525,136447.95525,34367.90575,3137.15925,26165.28925,63670.354250000004,10.285636738274247,6.058761239503603,5.551968387230179,0.70740690475,0.750641106,0.02959854075,0.92396894075,-0.029741365000000002,684627,619022,334.966,14868650.233,13443848.409,7274.744,22.996,20.069,3.419,3.682,10.808,174814.496,28.24,187151.491,30.233,-12336.995,-1.993,-9.803,-2.927,13.436629443389041,13.335896092230636,8.89216390241711,15.7283124634121,24.20257936507937,30.077896825396813,4.75,South America,49.2891,56.39811,12.32228,61.61137,47.41784,46.94836,61.332216366556914,NA,0.0297,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,EM,0.125
Colombia,2012,8.655350953777312,212570.51575000002,32.632707327825706,5.588011045303005e-4,101863.84275,45342.925,148201.89275,148201.89275,34559.19475,4047.17375,25762.2545,64368.623,9.657591956885739,5.792333850456409,5.185113269458132,0.715571135,0.76083745125,0.0332561935,0.91103932,-0.027894995,711416,666508,370.692,15272336.954,14308273.582,7957.831,22.105,19.039,3.172,2.442,10.375,194935.842,29.247,193904.198,29.093,1031.644,0.155,-11.362,-3.065,13.475012629106663,13.409807421529615,8.981911754269795,19.7304785413073,17.815490196078425,24.584285490196052,4.25,South America,43.12796,57.34597,8.056872,64.45498,45.07042,46.00939,31.600701941273577,NA,0.04441,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,EM,0.125
Colombia,2013,8.90797441037777,233297.051,33.65076703163776,5.267050000878183e-4,109594.353,49066.7,158781.278,158781.278,41345.861750000004,4551.2165,28618.69475,74515.773,10.43503820236048,6.427334047993817,5.789990890529513,0.698426167,0.7653156087499999,0.0541646955,0.862968449,-0.03642534125,747939,714092,382.093,15872731.903,15154432.206,8108.766,22.183,18.911,2.022,1.976,9.658,206927.147,28.978,214216.202,29.998,-7289.055,-1.021,-12.501,-3.272,13.525076702829027,13.47876708456169,9.000700977702442,16.2032788003762,14.22903100775193,18.533330620155034,3.25,South America,42.1801,57.8199,10.42654,63.98104,41.78404,45.53991,128.80624271369345,42757.9379718365,0.05098,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,EM,0.125
Colombia,2014,8.442949351943444,270621.9595,36.262331489199255,4.8784029791912976e-4,117321.5565,53589.6,171238.7565,171238.7565,59617.81174999999,7179.804,32585.5875,99383.203,13.026977610521914,8.755715438266726,7.814599201995534,0.64228712325,0.777836839,0.118519819,0.74512868725,-0.06925055925,781589,762903,381.241,16398577.483,16006525.114,7998.843,24.003,18.819,2.906,3.7,9.092,225187.046,29.517,238492.662,31.261,-13305.616,-1.744,-19.764,-5.184,13.56908430591669,13.544886172433939,8.987052185202769,24.2693075959939,14.131210937500002,18.281921875000005,4.5,South America,44.23077,49.51923,10.95238,67.78846,44.71154,47.78325,179.43849467916016,46408.08654842489,0.02477,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,EM,0.125
Colombia,2015,8.785473732014022,340462.64225000003,43.26720384754013,3.543056950181757e-4,135974.66475,54201.25,191016.23975,191016.23975,86937.93525000001,13384.984,49123.48375,149446.4025,18.57187625824539,12.467244517156875,10.803877166667496,0.54319937375,0.741783179,0.1663284495,0.72967812975,-0.140201505,804692,804692,293.493,16693815.738,16693815.738,6088.678,23.774,17.449,4.99,6.81,8.908,223359.387,27.757,251686.338,31.277,-28326.951,-3.52,-18.564,-6.325,13.598214874491665,13.598214874491665,8.714186259963585,24.9649238601377,16.721011673151743,23.99266614785993,5.75,South America,47.59615,52.40385,12.85714,68.75,46.63462,47.78325,481.44323833601845,46103.762877525005,0.00866,YES,YES,YES,YES,YES,NO,NO,NO,NO,YES,YES,NO,NO,0,EM,0.375
Colombia,2016,9.032095057226405,392057.69075,46.61484275349443,3.3856724148346876e-4,150847.22574999998,52700,213672.70075000002,213672.70075000002,105268.5745,15687.73375,57428.6825,178384.99,20.65162158970666,14.003105905193673,12.18693773428944,0.49887472899999996,0.74396533575,0.21652365075000002,0.6789117995,-0.1680641035,821489,863782,282.72,16851747.764,17719332.075,5799.615,23.167,18.91,7.507,5.755,9.217,239437.784,27.72,259079.815,29.994,-19642.031,-2.274,-12.036,-4.257,13.618873826229823,13.66907570113464,8.665546815020962,23.6775253702243,15.863488372093013,23.590334883720946,7.5,South America,44.71154,53.36538,16.19048,67.30769,43.75,49.7537,232.9056530129705,45961.5647201639,0.01851,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,NO,0,EM,0.625
Colombia,2017,8.13449112757925,444180.08575,49.4090608792782,3.3821425072189993e-4,174752.85675,55255.825,240948.65675,240948.65675,122026.40575,18722.59825,62482.425,203231.429,22.079069193923544,15.290976467482409,13.256952772004768,0.487020432,0.7536369645000001,0.25870686600000004,0.6199461785,-0.14714823425,832657,920471,311.89,16892335.47,18673841.597,6327.39,21.599,18.316,4.314,4.097,9.367,246916.09,26.825,269886.614,29.32,-22970.524,-2.496,-10.241,-3.283,13.632377071644733,13.732640774541933,8.752643107835137,23.3441910275351,11.090891472868222,14.76677790697675,4.75,South America,43.75,51.44231,17.61905,65.86539,40.38462,49.26109,57.0605088696138,46699.1246637263,0.02144,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,0,EM,1.375
Colombia,2018,7.303929566084381,480713.22825000004,50.0607942743604,3.347732443314137e-4,182908.54924999998,64761.3,258407.57425,258407.57425,132659.72950000002,21793.0245,67852.90025,222305.65399999998,22.547790261184605,15.66567579272789,13.455275217028372,0.5031222870000001,0.768251109,0.26036151625,0.597337503,-0.129670651,853599,985931,333.495,17128847.775,19784303.889,6692.123,21.325,17.392,3.237,3.157,9.683,296240.914,30.047,342347.561,34.723,-46106.647,-4.676,-13.117,-3.933,13.657216807460092,13.801341651420053,8.808686442093212,25.3149596291392,16.569101562499988,16.331809375,4.25,South America,44.71154,50,17.61905,65.38461,38.46154,52.70936,144.8627892008407,47358.5717683219,0.01237,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,0,EM,2.375
Colombia,2019,7.175936208131327,523593.38450000004,50.82660497291323,3.046463059554614e-4,190834.80849999998,72390.25,276271.6085,276271.6085,149009.87575,22207.487,76104.41325,247321.776,23.29422508547371,16.12626211466192,14.034629872943217,0.5022669735,0.7608701627500001,0.2516435335,0.6152160595,-0.13374045725,881429,1061730,323.561,17497697.225,21076944.455,6423.179,22.286,18.04,3.521,3.796,10.517,311629.082,29.351,338245.551,31.858,-26616.469,-2.507,-13.74,-4.247,13.689299733049802,13.875410211172108,8.767668445466699,NA,15.383007812499997,15.049324218750007,4.25,South America,NA,NA,NA,NA,NA,NA,126.25483242112001,51973.4656714932,0.01995,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,0,EM,1.625
Egypt,2004,1.5269034296111614,841.395,156.83949576650704,0.16182872678133747,405.7175,98.56975,722.85275,722.85275,0.14825,3.62225,114.7715,118.542,23.230729735185125,0.7389066024406161,0.02905262002700473,0.76276458075,0.253439372,0,1,0.668353576,1963.457,510.281,82.855,28332.713,7363.365,1195.597,19.194,23.319,8.151,12,10.526,124.285,24.356,153.688,30.118,-29.403,-5.762,3.418,4.125,7.582461974109305,6.234961554376564,7.086400921206233,NA,15.456793893129769,18.886297709923657,10,Africa,NA,NA,NA,NA,NA,NA,0.033904187558201813,NA,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,2.25
Egypt,2005,6.523640988511939,851.29925,142.7813836828509,0.17353157728411928,410.4055,111.0815,739.4327499999999,739.4327499999999,0.4275,10.45725,100.982,111.86675,19.756764155275334,1.9223535021723006,0.0755006887782134,0.79757611275,0.25497807375,0.03909448075,0.957899308,0.69164249825,2051.258,566.22,94.127,29013.548,8008.765,1331.362,21.205,24.297,8.703,4.592,11.468,133.756,23.623,171.621,30.31,-37.865,-6.687,2.911,3.092,7.626208542457634,6.338982695261297,7.193957757374282,NA,12.779846153846155,14.031134999999999,8.75,Africa,NA,NA,NA,NA,NA,NA,0.05889038250150148,NA,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,4.25
Egypt,2006,4.88079672103387,582.28575,84.34942820555781,0.17448897908622174,126.74375,146.63,462.23525,462.23525,1.14425,22.021,96.88575,120.0505,18.483611163715924,3.566644649628867,0.17617479372499026,0.78533195125,0.23038072875,0.12795130975,0.863379303,0.7442898285,2191.643,649.497,112.902,30355.161,8995.797,1563.739,23.104,24.655,4.292,7.317,10.917,176.571,27.186,224.339,34.54,-47.768,-7.355,1.752,1.552,7.692406769840464,6.4761982171623425,7.354835027383878,NA,12.78038461538462,16.52674884615384,8.75,Africa,NA,NA,NA,NA,NA,NA,0.06005670842057717,NA,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,EM,5.25
Egypt,2007,-0.07762859417749893,606.562,72.73002477922276,0.17810565249854518,130.2695,146.1225,463.31075,463.31075,15.43625,27.25875,100.55575,143.25125,18.291931572811468,5.4517780368491415,1.9710741005108927,0.763926056,0.26243732975,0.26677263825,0.7029500927500001,0.7483532985,2346.982,783.139,137.055,31888.348,10640.477,1862.164,27.51,29.166,10.882,8.636,9.205,206.452,26.362,244.816,31.261,-38.365,-4.899,2.269,1.656,7.760885526456467,6.663310202585511,7.529494531294629,NA,17.45256704980844,19.614428735632167,8.75,Africa,NA,NA,NA,NA,NA,NA,0.07732124841547859,NA,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,4.25
Egypt,2008,0.10785315228825423,672.27225,66.9885383823996,0.18416332944550837,157.6485,201.82475,514.6045,514.6045,18.5695,23.364,115.73400000000001,157.66775,16.7447166887745,4.453444520320264,1.9721282034670884,0.76541021675,0.32065028025,0.21097077425,0.72304037575,0.6667225855,2514.939,941.597,170.797,33443.34,12521.23,2271.232,28.487,29.008,11.742,20.084,8.676,250.834,26.639,307.794,32.689,-56.96,-6.049,0.888,0.52,7.830003827766534,6.847577369874721,7.728077694527628,NA,32.58267175572519,33.70876145038169,11.5,Africa,NA,NA,NA,NA,NA,NA,0.08350942974535847,NA,NA,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
Egypt,2009,0.7100363209166288,786.029,67.72302315811731,0.1803709951064803,179.573,312.526,635.55425,635.55425,6.25525,12.3865,131.83275,150.47475,13.73135234083559,1.7011255210576652,0.5708136529883707,0.8082473235,0.38743498249999997,0.04205140875,0.91467255675,0.540676226,2632.477,1095.848,198.316,34232.475,14250.299,2578.884,21.895,19.664,16.161,9.756,9.367,288.544,26.331,356.437,32.526,-67.893,-6.195,-4.424,-2.231,7.875680507027893,6.999283771758763,7.85511202619587,NA,31.598494208494223,33.634777606177614,11.8,Africa,NA,NA,NA,NA,NA,NA,0.06697217555269597,NA,0.00345,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
Egypt,2010,0.8187216192555407,909.3172500000001,67.4690227134649,0.17668303548650796,203.662,357.31600000000003,710.321,710.321,53.56775,12.532250000000001,132.89625,198.99625,15.684915634845131,5.210012366882607,4.2222184563702845,0.7815633925,0.37317714175,0.1894431935,0.68117736625,0.6126488535,2767.977,1268.711,230.024,35171.247,16120.846,2922.796,21.298,19.421,11.658,10.159,9.21,303.36,23.911,397.839,31.358,-94.479,-7.447,-4.318,-1.877,7.925872007454483,7.145756703401391,7.980295971365422,NA,22.49457831325302,26.361271485943774,10.7,Africa,NA,NA,NA,NA,NA,NA,0.11786415817331374,NA,0.00261,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
Egypt,2011,-0.5638780531326069,1071.6405,70.75972821452972,0.16751396859497053,239.617,454.7965,894.17425,894.17425,29.5415,6.14625,141.77825,177.46625,12.309700917958102,2.4754314070132164,2.0491052787099475,0.8335899207499999,0.40529461325,0.064040656,0.8495901695,0.544974853,2816.82,1441.678,247.726,34991.554,17909.048,3077.343,17.084,14.627,11.056,11.816,10.379,302.009,20.948,440.411,30.549,-138.402,-9.6,-6.088,-2.457,7.943363868071246,7.273562991938647,8.031821841322671,NA,24.20257936507937,30.077896825396813,11.8,Africa,NA,NA,NA,NA,NA,NA,0.06735671102236596,NA,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
Egypt,2012,-6.262719504337963,1270.074,74.6270771505272,0.1636016226603193,308.92875000000004,542.6785,1111.831,1111.831,12.0625,5.39375,140.787,158.243,9.449035648175792,1.0423508688123246,0.7202782587926195,0.87512639875,0.3654694445,0.0057542357499999995,0.9831836094999999,0.58473221575,2879.528,1674.7,278.769,34903.371,20299.394,3379.013,16.027,12.387,8.692,7.216,12.373,348.864,20.831,516.417,30.836,-167.553,-10.005,-10.146,-3.64,7.965381670809851,7.423389323740433,8.125338933998988,NA,17.815490196078425,24.584285490196052,12.2,Africa,NA,NA,NA,NA,NA,NA,0.05229938463655958,NA,NA,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
Egypt,2013,3.29215715368628,1576.3165,82.74980408034637,0.14477169751461608,336.674,650.8555,1379.97725,1379.97725,29.811,5.9165,160.61175,196.33925,10.553604063642226,1.9204203397118897,1.6023973339066866,0.875527352,0.35293817974999997,0.00235225375,0.9933799945,0.59786118025,2974.609,1860.4,288.007,35160.857,21990.544,3404.341,14.212,11.993,6.916,9.856,12.992,403.589,21.694,644.079,34.62,-240.491,-12.927,-6.39,-2.219,7.99786788077081,7.528546797349942,8.132806660939178,NA,14.22903100775193,18.533330620155034,11.9,Africa,NA,NA,NA,NA,NA,NA,0.1470471390893175,NA,NA,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,EM,0.125
Egypt,2014,0.4141291380309611,1841.1970000000001,84.28834884104924,0.14087541877427198,352.934,824.56375,1643.6055000000001,1643.6055000000001,35.36125,3.95925,158.2705,197.5915,9.276596244131454,1.8460328638497652,1.6601525821596246,0.89216729925,0.329170709,0.00111297725,0.9964922174999999,0.63130464875,3061.345,2130,305.567,35268.957,24539.171,3520.357,13.643,12.744,10.093,8.315,13.365,519.447,24.387,759.849,35.674,-240.402,-11.286,-2.746,-0.899,8.026609640859586,7.6638772587034705,8.166317683903982,NA,14.131210937500002,18.281921875000005,11.8,Africa,NA,NA,NA,NA,NA,NA,0.09034142017988143,NA,NA,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,EM,0.125
Egypt,2015,1.5410684616484789,2225.809,89.7656620735899,0.1297955676049427,353.21625,1049.53925,2037.9375,2037.9375,15.358,14.90625,157.607,187.8715,7.687364458447562,1.2383587708171364,0.6284217848520807,0.9153203575,0.32523775774999997,5.690737500000001e-4,0.99784635375,0.6448916295,3195.188,2443.9,332.075,35900.99,27459.551,3731.177,14.289,10.632,10.988,11.313,12.859,538.4,22.03,805.616,32.964,-267.216,-10.934,-12.143,-3.657,8.069401207021048,7.801350402924104,8.224479012460414,NA,16.721011673151743,23.99266614785993,11.8,Africa,NA,NA,NA,NA,NA,NA,0.18917540698364324,NA,NA,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,0,EM,0.375
Egypt,2016,6.922011352686034,2769.06325,98.9027915588136,0.09846965784434905,293.2075,1472.8745,2485.146,2485.146,3.46175,33.13675,247.31875,283.91724999999997,10.478971358972466,1.3507972244777442,0.12776814054772273,0.9001519805,0.288911232,0.0044269425,0.991213463,0.68092525875,3334.072,2709.4,332.484,36638.149,29773.626,3653.665,15.04,9.076,10.212,13.975,12.705,549.038,20.264,886.898,32.734,-337.86,-12.47,-19.831,-5.965,8.11194965875842,7.904482487146636,8.20348605238475,NA,15.863488372093013,23.590334883720946,16.3,Africa,NA,NA,NA,NA,NA,NA,3.3218338523469004,NA,NA,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,0,EM,0.625
Egypt,2017,-3.8700523739029724,3655.37325,100.67990504779799,0.056022236696451046,198.203,1832.814,2801.56375,2801.56375,259.74725,109.6805,484.3815,853.8095000000001,24.605461095100868,10.646332853025935,7.485511527377523,0.76744525675,0.3056366485,0.2241029425,0.7068753025,0.6938305499999999,3470,3470,236.528,36449.58,36449.58,2484.537,15.274,9.188,23.534,29.777,12.245,755.11,21.761,1116.986,32.19,-361.876,-10.429,-14.394,-6.086,8.151909872940905,8.151909872940905,7.817841603263947,NA,11.090891472868222,14.76677790697675,19.8,Africa,NA,NA,NA,NA,NA,NA,0.5434784322784977,NA,NA,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,EM,1.375
Egypt,2018,-2.56086296780395,4156.7045,91.00323374595764,0.05621635531641005,161.322,2130.57775,3051.7435,3051.7435,384.8425,132.593,587.5255,1104.961,24.90109072880516,11.66078108802452,8.672702483436247,0.73361261725,0.3611296965,0.21962659675,0.706316692,0.61644771325,3654.4,4437.4,250.253,37635.427,45699.279,2577.269,16.656,14.274,20.851,14.356,10.932,918.399,20.697,1335.98,30.107,-417.581,-9.41,-5.962,-2.383,8.203687200021637,8.397823898318482,7.854485590148369,NA,16.569101562499988,16.331809375,17.8,Africa,NA,NA,NA,NA,NA,NA,0.11246729208159968,NA,NA,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,0,EM,2.375
Egypt,2019,2.191233439042269,4604.75925,85.4005135007164,0.06053050617353545,217.31799999999998,2392.41125,3390.627,3390.627,399.6115,174.81775,639.70325,1214.13225,22.813029631160635,10.793281787264423,7.508530467296742,0.7358847315,0.3673935985,0.1802792875,0.74933344225,0.59075543325,3857.5,5322.1,302.335,38833.906,53578.206,3043.64,18.104,14.5,13.875,9.359,8.612,1070.829,20.12,1465.127,27.529,-394.298,-7.409,-10.894,-3.603,8.257774584237316,8.579623241289704,8.020809446547458,NA,15.383007812499997,15.049324218750007,13.8,Africa,NA,NA,NA,NA,NA,NA,0.5781684007818699,NA,NA,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,0,EM,1.625
Hungary,2004,7.360062299507023,12116.71625,59.12834568528195,0.0050585570511584264,4238.537,2434.3,7339.716,7339.716,1961.2694999999999,2202.7255,613.00525,4777.00025,22.664025598534018,19.755680203736155,9.305057531371077,0.6033177635,0.819370705,0.2851840915,0.41077964125,0.0292079145,30460.23,21077.457,103.96,3010796.679,2083370.268,10275.774,26.774,18.097,6.751,5.523,6.075,8883.814,42.148,10218.731,48.482,-1334.917,-6.333,-8.88,-8.542,10.324177177307053,9.955959359704606,9.237544364994543,17.8248479888257,15.456793893129769,18.886297709923657,9.5,Europe,75.60976,77.83251,75.24272,83.25123,77.51196,85.57692,8.590083562345828,NA,0.12505,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,0,EM,2.25
Hungary,2005,5.762972509438277,13651.82175,62.655195330718485,0.004905959181033543,4414.198,2604.775,7414.5395,7414.5395,2657.83475,2738.5535,840.89425,6237.2825,27.660991475461017,23.9318083446642,11.786919121097059,0.56199902175,0.75676023325,0.28469843575,0.507943434,0.0367148825,31752.848,22549.02,112.981,3144469.004,2233018.419,11188.448,25.214,18.115,3.556,3.338,7.2,9373.631,41.57,11129.682,49.358,-1756.051,-7.788,-8.138,-7.203,10.365737701085365,10.023446885006411,9.322637096423264,18.4404311119283,12.779846153846155,14.031134999999999,6,Europe,72.19512,74.5098,80.09708,79.41177,78.94736,86.53846,9.642452314668061,NA,0.07633,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,4.25
Hungary,2006,4.2643910048554,15600.02425,65.97088077964037,0.004731221908652938,4900.32225,3124.275,8285.07575,8285.07575,3133.283,3077.33375,1104.33175,7314.9485,30.082491171867893,25.54096225745538,12.88552587710819,0.5383792967500001,0.7325226112500001,0.27833305025,0.5581573335,0.01810711575,33032.809,24316.299,115.577,3278039.992,2413049.419,11469.411,25.694,18.543,3.916,6.538,7.475,10217.202,42.018,12469.463,51.28,-2252.261,-9.262,-8.624,-7.462,10.405256558668293,10.098902145223347,9.34743885745354,19.3945719939768,12.78038461538462,16.52674884615384,8,Europe,74.14634,77.56097,80.67633,85.78432,82.77512,78.84615,7.996855131547262,NA,0.11641,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,5.25
Hungary,2007,3.4571521318481744,16509.68975,65.464744779097,0.0055737195915927466,4954.60725,3457.725,8603.93075,8603.93075,3662.72175,3087.90925,1155.1275,7905.759,30.760069628975796,26.265647561419787,14.251076469895438,0.5332681244999999,0.74301931475,0.29148097100000003,0.5359574945,0.012780706999999999,33112.808,25701.369,139.966,3289569.64,2553285.218,13904.826,24.181,17.023,7.967,7.374,7.4,11492.666,44.716,12785.953,49.748,-1293.287,-5.032,-10.334,-7.383,10.40767543516032,10.154299537947086,9.539991253105413,20.4544214723748,17.45256704980844,19.614428735632167,7.5,Europe,73.30097,74.75728,71.98067,85.92233,81.81818,80.76923,7.218835794661393,NA,0.05856,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,4.25
Hungary,2008,5.145689582309037,17929.1435,66.89151149374615,0.006003060189243551,5079.1759999999995,3920.7,9303.34925,9303.34925,3530.591,3323.8452500000003,1771.3585,8625.79425,31.69224592461467,25.184055289702002,12.971832504726303,0.52438575275,0.719523219,0.2692628245,0.59064728425,-0.0032665274999999997,33463.237,27217.365,158.136,3331332.703,2709543.554,15742.787,24.51,17.417,6.051,3.502,7.816,12196.28,44.811,13180.198,48.426,-983.918,-3.615,-11.488,-7.265,10.418202712240532,10.211610467698945,9.664137571100321,24.6722674728587,32.58267175572519,33.70876145038169,10,Europe,70.87379,75.24272,71.15385,85.92233,81.25,76.44231,19.350306201431252,NA,0.04607,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
Hungary,2009,6.570162729038892,20942.54575,78.67534921719536,0.005048667909107818,4831.3857499999995,4305.85,9475.22175,9475.22175,3207.27325,3297.48075,4962.57025,11467.324,43.34118066098366,24.584961432087916,12.122009403186846,0.45606249225,0.67708917575,0.22230724275,0.723471783,-0.15462521725,31221.35,26458.264,130.76,3112486.292,2637649.686,13035.623,20.148,19.538,4.201,5.555,10.031,12093.519,45.708,13298.474,50.262,-1204.955,-4.554,-1.044,-0.799,10.348857434646387,10.183323827051009,9.475441119625179,22.8122470920043,31.598494208494223,33.634777606177614,6.25,Europe,70.33493,72.72727,63.98104,81.81818,72.51185,74.88152,18.931063422626863,NA,0.03177,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
Hungary,2010,5.082177195665798,21901.247000000003,81.6267004945764,0.0047556995409826575,4903.00925,4438,9624.5365,9624.5365,3464.7775,3223.0855,5588.8475,12276.710500000001,45.02096437788505,24.52562857837003,12.70597888618434,0.44091347950000004,0.6548804165,0.2292609565,0.73121447925,-0.14468552475,31428.75,27268.875,131.136,3138481.126,2723075.195,13095.223,20.488,20.877,4.867,4.673,11.171,12199.55,44.738,13416.291,49.2,-1216.741,-4.462,0.256,0.196,10.355478358081225,10.213501220863247,9.480002786197348,19.030421370741,22.49457831325302,26.361271485943774,5.75,Europe,68.57143,72.2488,69.19431,81.33971,72.98578,73.45972,13.378838611878779,NA,0.02614,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,EM,0.125
Hungary,2011,6.0071608760381086,22571.5775,80.81026816625891,0.004898265897390498,3801.4425,4632.125,8645.84,8645.84,5930.2965,2327.81675,5667.62425,13925.7375,49.08477861699002,29.1078056490927,20.902827648130724,0.374798191,0.62095320175,0.35417165424999997,0.6512814755,-0.07132664875,32000.465,28370.786,141.11,3204532.846,2841056.079,14130.741,20.266,20.953,3.921,4.07,11.028,12513.776,44.108,14001.014,49.35,-1487.238,-5.242,0.661,0.469,10.373505712926287,10.253115232741635,9.556107915917147,15.4416476477897,24.20257936507937,30.077896825396813,7,Europe,68.72038,72.03792,70.14218,80.56872,72.76995,73.23943,16.473578599463597,NA,0.02287,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,EM,0.125
Hungary,2012,5.620923890814306,22523.60225,78.34568844047365,0.004491438802266149,3660.488,4738.3,8555.72825,8555.72825,6705.2505,2148.86925,5113.75375,13967.874,48.418981881888925,30.69239196711861,23.24343722409199,0.36938764,0.65175208325,0.41820225475,0.567215062,-0.02650418675,31529.485,28847.93,128.154,3174535.34,2904543.899,12903.11,19.229,20.936,5.668,4.992,11.003,13567.951,47.033,14241.938,49.369,-673.987,-2.336,1.993,1.555,10.35867841875522,10.269793518928784,9.465223646564697,15.3553505043406,17.815490196078425,24.584285490196052,5.75,Europe,67.29858,70.61611,68.72038,79.14692,68.07512,70.89202,8.253442055089712,NA,0.03596,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
