country,yearQ,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt
Indonesia,2013Q3,2273755.014,24.61380059308572,8.61103935244984e-5,293879.505,307521,954635.505,954635.505,420269.425,203088.508,695761.575,1319119.509
Indonesia,2013Q4,2371393.667,24.841403518141426,8.20411846747067e-5,311091.977,312331,978268.977,978268.977,453160.613,213086.678,726877.4,1393124.69
Indonesia,2014Q1,2422866.921,24.67995276288475,8.768853034023149e-5,334244.723,330547,1026963.723,1026963.723,524335.478,184224.562,687343.159,1395903.199
Indonesia,2014Q2,2507520.349,24.842913554578438,8.354916868577158e-5,342151.799,342194,1045043.799,1045043.799,555787.419,192231.869,714457.262,1462476.55
Indonesia,2014Q3,2601715.401,25.139514938311763,8.188666885031116e-5,347855.587,362439,1070214.587,1070214.587,625403.059,201960.684,704137.071,1531500.814
Indonesia,2014Q4,2604932.745,24.64527317407645,8.038585209003216e-5,341151.593,356627,1064788.593,1064788.593,672415.797,172312.908,695415.447,1540144.152
Indonesia,2015Q1,2795835.68,25.90755178566179,7.642922653622745e-5,340443.164,408273,1123402.164,1123402.164,770968.042,179610.764,721854.709,1672433.515
Indonesia,2015Q2,2943446.1,26.660232162543945,7.500750075007501e-5,421970.692,420873,1217694.692,1217694.692,827085.397,176829.868,721836.143,1725751.408
Indonesia,2015Q3,3091056.52,27.39212968465822,6.822678583611926e-5,374323.8,454849,1199372.8,1199372.8,868670.26,199303.99,823709.47,1891683.72
Indonesia,2015Q4,3113643.314,27.01330395607916,7.249003262051468e-5,378242.392,479416,1218272.392,1218272.392,895093.273,218363.574,781914.076,1895370.923
Indonesia,2016Q1,3236605.728,27.59861439315831,7.532389273877674e-5,425350.067,495247,1296147.067,1296147.067,934561.981,218539.353,787357.326,1940458.66
Indonesia,2016Q2,3362742.028,28.180167423600942,7.587253414264036e-5,441857.144,523262,1342725.144,1342725.144,1009533.059,224507.397,785976.427,2020016.884
Indonesia,2016Q3,3444822.133,28.35855278191944,7.693491306354824e-5,491211.752,535553,1387767.752,1387767.752,1046192.074,216128.61,794733.697,2057054.381
Indonesia,2016Q4,3466960.359,27.955460877550664,7.442691277165823e-5,491710.515,533835,1386058.515,1386058.515,1040629.257,250531.529,789741.058,2080901.844
Indonesia,2017Q1,3649753.277,28.736785411117737,7.506943923128894e-5,555962.47,547997,1486862.47,1486862.47,1096319.448,263970.099,802601.26,2162890.807
Indonesia,2017Q2,3706515.829,28.52508390534843,7.508071176514753e-5,558419.815,547310,1491857.815,1491857.815,1154812.432,259369.733,800475.85,2214658.014
Indonesia,2017Q3,3866393.978,29.085935867950607,7.411799584939223e-5,560858.844,590562,1540684.844,1540684.844,1249005.015,260858.599,815845.521,2325709.135
Indonesia,2017Q4,3938453.665,28.980899036517936,7.381163271331562e-5,528645.692,620876,1536146.692,1536146.692,1291910.719,285013.014,825383.241,2402306.974
Indonesia,2018Q1,4136391.995,29.81599834011714,7.269555103227682e-5,633993.926,622175,1644676.926,1644676.926,1336071.637,301503.225,854140.208,2491715.07
Indonesia,2018Q2,4227775.389,29.790089058096488,6.942515967786726e-5,690304.184,614484,1685740.184,1685740.184,1385955.87,303541.895,852537.439,2542035.205
Indonesia,2018Q3,4416352.151,30.394909757440946,6.698372295532186e-5,739823.48,649457,1786886.48,1786886.48,1394949.852,343949.543,890566.276,2629465.671
Indonesia,2018Q4,4466204.463,30.09914209319456,6.905600441958428e-5,764963.154,650052,1813330.154,1813330.154,1408994.629,374230.92,869648.76,2652874.309
Indonesia,2019Q1,4567306.916,30.225523276828213,7.020499859590003e-5,798239.351,691436,1893920.351,1893920.351,1442037.835,375740.311,855608.418,2673386.564
Indonesia,2019Q2,4570521.583,29.69990072262203,7.071635669330315e-5,819900.972,642908,1847705.972,1847705.972,1496797.798,374622.606,851395.207,2722815.612
Indonesia,2019Q3,4700510.506,30.104015216025772,7.055171440666009e-5,845603.988,702430,1945726.988,1945726.988,1530803.223,374408.845,849571.45,2754783.518
Indonesia,2019Q4,4784663.302,30.217761811066442,7.193721895027771e-5,850295.247,727038,2006182.247,2006182.247,1583486.329,366677.424,828317.303,2778481.055
Latvia,2004Q1,1.368,13.85718481310067,1.2224042246290003,0.291,0.327,0.688,0.688,0.156,0.284,0.241,0.68
Latvia,2004Q2,1.496,14.672564462185777,1.2154951319419964,0.262,0.297,0.628,0.628,0.298,0.333,0.237,0.868
Latvia,2004Q3,1.556,14.697101394505117,1.240894933425987,0.32,0.337,0.719,0.719,0.288,0.313,0.234,0.836
Latvia,2004Q4,1.617,14.656227061414237,1.3621009044350005,0.398,0.314,0.793,0.793,0.205,0.379,0.24,0.824
Latvia,2005Q1,1.582,13.813910841374494,1.2963947262662536,0.383,0.296,0.76,0.76,0.227,0.36,0.235,0.822
Latvia,2005Q2,1.557,12.97759551910382,1.2092044643828825,0.41,0.301,0.787,0.787,0.165,0.401,0.204,0.77
Latvia,2005Q3,1.551,12.211847326321092,1.2041954168322435,0.408,0.283,0.784,0.784,0.201,0.372,0.195,0.767
Latvia,2005Q4,1.623,11.948449586728199,1.1797043660858588,0.413,0.318,0.83,0.83,0.217,0.353,0.223,0.793
Latvia,2006Q1,1.714,11.990932814675409,1.210404638270574,0.419,0.325,0.844,0.844,0.314,0.259,0.297,0.87
Latvia,2006Q2,1.692,11.177096200976345,1.2712941774726672,0.439,0.319,0.857,0.857,0.219,0.328,0.288,0.835
Latvia,2006Q3,1.663,10.340603098200903,1.2659990631606932,0.377,0.34,0.816,0.816,0.2,0.363,0.284,0.847
Latvia,2006Q4,1.723,10.077396935713155,1.3170025023047545,0.479,0.334,0.874,0.874,0.216,0.362,0.271,0.849
Latvia,2007Q1,1.834,9.974766700746123,1.3318061955624219,0.558,0.365,0.973,0.973,0.228,0.366,0.268,0.862
Latvia,2007Q2,1.761,8.866885913003186,1.3504936054127785,0.565,0.326,0.891,0.891,0.081,0.508,0.281,0.87
Latvia,2007Q3,1.754,8.220873274427545,1.4178966920470175,0.547,0.323,0.87,0.87,0.08,0.498,0.306,0.884
Latvia,2007Q4,1.918,8.48841944965825,1.4721036360959812,0.612,0.315,0.927,0.927,0.079,0.497,0.414,0.991
Latvia,2008Q1,2.318,9.8822235109504,1.581202662745284,0.668,0.323,0.991,0.991,0.13,0.814,0.383,1.326
Latvia,2008Q2,2.452,10.17417611832522,1.5763919540954663,0.752,0.389,1.141,1.141,0.128,0.803,0.379,1.31
Latvia,2008Q3,2.653,10.846333725798011,1.4303082314238718,0.845,0.491,1.336,1.336,0.129,0.809,0.378,1.317
Latvia,2008Q4,4.547,15.9540634806945,1.391691601141187,1.463,1.182,2.645,2.645,0.11,0.689,1.103,1.902
Latvia,2009Q1,4.925,21.06179323559099,1.330795949057131,1.316,0.608,1.924,1.924,0.104,0.654,2.242,3
Latvia,2009Q2,5.087,23.123110838390037,1.4134075843450977,1.456,0.627,2.083,2.083,0.104,0.655,2.245,3.004
Latvia,2009Q3,6.716,33.10756520410326,1.4643003572892872,1.576,0.665,2.241,2.241,0.106,0.661,3.709,4.476
Latvia,2009Q4,6.975,36.93479976065534,1.440590065690907,1.712,0.592,2.304,2.304,0.107,0.668,3.897,4.671
Latvia,2010Q1,7.894,43.22314637872408,1.3479087196215072,1.748,0.664,2.412,2.412,0.105,0.659,4.718,5.482
Latvia,2010Q2,7.731,43.2878277132586,1.2270992600591462,1.62,0.555,2.175,2.175,0.105,0.661,4.789,5.556
Latvia,2010Q3,7.876,44.11700453162898,1.364796440610883,1.481,0.716,2.197,2.197,0.104,0.652,4.922,5.679
Latvia,2010Q4,8.636,48.06507449727558,1.336201713010596,1.913,0.802,2.715,2.715,0.219,0.554,5.148,5.921
Latvia,2011Q1,8.691,47.474394340807905,1.4206967096664205,1.916,0.815,2.731,2.731,0.127,0.543,5.289,5.96
Latvia,2011Q2,8.876,46.91221004899241,1.4452955629426218,1.787,0.817,2.604,2.604,0.439,0.563,5.271,6.272
Latvia,2011Q3,9.006,45.92005302605415,1.3502930135839477,1.847,0.853,2.7,2.7,0.449,0.545,5.312,6.306
Latvia,2011Q4,8.914,43.868360959092875,1.2938954014957431,1.764,0.69,2.454,2.454,0.495,0.5,5.465,6.46
Latvia,2012Q1,9.478,45.61704954011869,1.3355949407663643,1.667,0.701,2.368,2.368,1.083,0.653,5.375,7.11
Latvia,2012Q2,9.305,43.89290111372653,1.2590018633227578,1.563,0.713,2.276,2.276,1.054,0.611,5.364,7.029
Latvia,2012Q3,8.978,41.59585607457582,1.2929919834497026,1.503,0.743,2.246,2.246,0.962,0.686,5.084,6.731
Latvia,2012Q4,9.299,42.414208308248035,1.3194004644289634,1.634,0.788,2.422,2.422,1.699,0.788,4.391,6.878
Latvia,2013Q1,9.145,41.388471495555514,1.2805081056163086,1.639,0.69,2.329,2.329,1.654,0.746,4.416,6.816
Latvia,2013Q2,9.115,40.90870332057284,1.3079931461159142,1.643,0.722,2.365,2.365,1.693,0.62,4.437,6.75
Latvia,2013Q3,9.102,40.391749649431105,1.3504936054127785,1.627,0.754,2.381,2.381,1.619,0.632,4.471,6.721
Latvia,2013Q4,9.179,40.25479103626716,1.3791011019017803,1.287,0.778,2.065,2.065,1.607,0.674,4.833,7.114
Latvia,2014Q1,9.273,40.23019922254616,1.3787968618583424,1.373,0.7,2.073,2.073,1.98,0.996,4.224,7.2
Latvia,2014Q2,9.937,42.726791910869935,1.3658030238878949,1.45,0.733,2.183,2.183,2.64,0.83,4.283,7.753
Latvia,2014Q3,9.907,42.22417327633604,1.2583048117576001,1.291,0.75,2.041,2.041,2.677,0.828,4.361,7.866
Latvia,2014Q4,9.83,41.55516379824216,1.2140931937935557,1.485,0.74,2.225,2.225,2.653,0.859,4.092,7.605
Latvia,2015Q1,8.673,36.46434622483257,1.075905105169724,1.05,0.873,2.037,2.037,2.674,0.848,3.114,6.636
Latvia,2015Q2,8.654,36.000648975160054,1.1189061573405839,1.252,0.989,2.468,2.468,1.893,0.858,3.434,6.186
Latvia,2015Q3,9.044,37.227806729399745,1.1202975510295534,1.197,0.916,2.454,2.454,2.251,0.928,3.411,6.59
Latvia,2015Q4,9.105,37.27667239826415,1.088696068718496,1.249,0.984,2.688,2.688,2.092,0.998,3.328,6.418
Latvia,2016Q1,9.071,36.87957391445764,1.138498320714977,1.172,1.054,2.74,2.74,1.859,0.962,3.509,6.331
Latvia,2016Q2,9.806,39.62861184077592,1.1101982814130604,1.276,1.092,2.94,2.94,2.194,0.95,3.722,6.866
Latvia,2016Q3,9.589,38.63995357983301,1.1160963414361929,1.14,0.96,2.731,2.731,1.725,1.261,3.872,6.858
Latvia,2016Q4,10.245,40.861338672495066,1.0540962179027702,1.207,1.086,2.983,2.983,2.449,0.913,3.9,7.262
Latvia,2017Q1,10.113,39.82892316901714,1.0690956519879833,1.268,0.887,2.917,2.917,2.211,0.836,4.149,7.196
Latvia,2017Q2,10.441,40.42557310278875,1.1412007714517216,1.256,0.963,3.052,3.052,2.236,0.942,4.211,7.389
Latvia,2017Q3,10.242,38.85525257583345,1.180595728604654,1.004,0.894,2.803,2.803,2.29,0.852,4.297,7.44
Latvia,2017Q4,10.519,39.25210278455695,1.1992996090283274,1.246,0.96,3.183,3.183,2.265,0.879,4.192,7.336
Latvia,2018Q1,9.945,36.565323058030216,1.2321036938468741,1.139,0.73,2.897,2.897,1.907,0.878,4.264,7.048
Latvia,2018Q2,10.575,38.07307080264115,1.1658000886008069,1.157,0.751,2.988,2.988,2.315,0.922,4.35,7.587
Latvia,2018Q3,10.87,38.29135885973163,1.1575949806681638,1.2,0.644,2.976,2.976,2.542,0.965,4.387,7.894
Latvia,2018Q4,10.816,37.22432544052863,1.1450032060089768,0.947,0.718,2.848,2.848,2.534,0.998,4.436,7.967
Latvia,2019Q1,11.391,38.59838165331599,1.1234945173467554,0.94,0.596,2.775,2.775,3.062,1.232,4.322,8.616
Latvia,2019Q2,11.211,37.51175264078911,1.138005985911486,1,0.618,2.914,2.914,3.268,1.2,3.83,8.297
Latvia,2019Q3,11.244,37.12116209970287,1.0888976000696895,0.916,0.659,2.927,2.927,3.205,1.244,3.868,8.317
Latvia,2019Q4,11.245,36.896004094998716,1.1234061674998597,0.87,0.622,2.9,2.9,3.162,1.238,3.945,8.344
Lithuania,2004Q1,3.701,21.74206815511163,1.2224042246290003,1.16,0.587,1.748,1.748,0.344,1.088,0.52,1.953
Lithuania,2004Q2,3.55,20.357265741484117,1.2154951319419964,1.103,0.592,1.696,1.696,0.399,1.007,0.448,1.854
Lithuania,2004Q3,3.516,19.688060035842295,1.240894933425987,1.15,0.63,1.781,1.781,0.386,0.984,0.364,1.734
Lithuania,2004Q4,3.405,18.63029440735471,1.3621009044350005,1.332,0.65,1.983,1.983,0.262,0.669,0.49,1.421
Lithuania,2005Q1,3.548,18.715372248738202,1.2963947262662536,1.273,0.574,1.847,1.847,0.337,0.858,0.505,1.7
Lithuania,2005Q2,3.503,17.83874753986501,1.2092044643828825,1.194,0.563,1.758,1.758,0.342,0.873,0.53,1.745
Lithuania,2005Q3,3.425,16.853651964975786,1.2041954168322435,1.186,0.554,1.741,1.741,0.335,0.853,0.496,1.684
Lithuania,2005Q4,3.702,17.626164753384156,1.1797043660858588,1.242,0.741,1.984,1.984,0.351,0.895,0.472,1.718
Lithuania,2006Q1,3.757,17.34967693067981,1.210404638270574,1.175,0.597,1.773,1.773,0.14,1.374,0.469,1.984
Lithuania,2006Q2,3.706,16.57015092230296,1.2712941774726672,1.222,0.645,1.868,1.868,0.13,1.271,0.437,1.838
Lithuania,2006Q3,3.674,15.804758421890464,1.2659990631606932,1.246,0.636,1.883,1.883,0.126,1.228,0.437,1.791
Lithuania,2006Q4,4.152,17.24268248114555,1.3170025023047545,1.461,0.663,2.125,2.125,0.148,1.444,0.435,2.027
Lithuania,2007Q1,4.192,16.72071640838469,1.3318061955624219,1.451,0.711,2.162,2.162,0.148,1.447,0.435,2.029
Lithuania,2007Q2,4.154,15.7607004924389,1.3504936054127785,1.446,0.738,2.184,2.184,0.149,1.455,0.367,1.97
Lithuania,2007Q3,4.041,14.568430920103836,1.4178966920470175,1.538,0.746,2.285,2.285,0.129,1.264,0.362,1.756
Lithuania,2007Q4,4.61,15.873294628898854,1.4721036360959812,1.82,0.745,2.565,2.565,0.156,1.531,0.357,2.045
Lithuania,2008Q1,4.202,13.924134525849066,1.581202662745284,0.703,0.611,1.313,1.313,0.233,2.28,0.376,2.888
Lithuania,2008Q2,4.394,13.957432752197125,1.5763919540954663,0.796,0.698,1.494,1.494,0.235,2.299,0.367,2.901
Lithuania,2008Q3,4.327,13.359286483883217,1.4303082314238718,0.836,0.664,1.5,1.5,0.228,2.235,0.364,2.827
Lithuania,2008Q4,4.762,14.564689474617849,1.391691601141187,1.135,0.788,1.922,1.922,0.221,2.167,0.452,2.84
Lithuania,2009Q1,5.589,17.507502051709338,1.330795949057131,1.542,0.91,2.453,2.453,0.226,2.21,0.701,3.136
Lithuania,2009Q2,6.296,20.638281831323404,1.4134075843450977,1.621,0.955,2.576,2.576,0.15,2.832,0.738,3.72
Lithuania,2009Q3,6.855,23.977446817440946,1.4643003572892872,1.638,1.023,2.661,2.661,0.345,2.735,1.114,4.194
Lithuania,2009Q4,7.529,27.95082941027964,1.440590065690907,1.512,0.886,2.399,2.399,1.242,2.73,1.158,5.13
Lithuania,2010Q1,9.115,33.998910805407185,1.3479087196215072,1.576,0.982,2.558,2.558,2.78,2.599,1.177,6.556
Lithuania,2010Q2,8.919,33.22258269980743,1.2270992600591462,1.191,1.333,2.524,2.524,2.611,2.595,1.189,6.395
Lithuania,2010Q3,9.639,35.25351942679703,1.364796440610883,1.097,1.459,2.556,2.556,3.337,2.576,1.17,7.083
Lithuania,2010Q4,10.151,36.31118249491152,1.336201713010596,1.207,1.669,2.876,2.876,3.627,2.134,1.514,7.275
Lithuania,2011Q1,10.712,37.4760786893046,1.4206967096664205,1.206,1.696,2.92,2.92,4.321,1.949,1.522,7.792
Lithuania,2011Q2,10.718,36.39991305942524,1.4452955629426218,1.226,1.678,2.94,2.94,4.162,2.084,1.532,7.778
Lithuania,2011Q3,10.89,35.73943835306241,1.3502930135839477,1.244,1.867,3.165,3.165,4.064,2.118,1.543,7.725
Lithuania,2011Q4,11.629,37.23318082711942,1.2938954014957431,1.381,1.882,3.335,3.335,4.814,1.932,1.548,8.294
Lithuania,2012Q1,13.283,41.74786271058587,1.3355949407663643,1.176,1.918,3.168,3.168,6.613,1.715,1.787,10.115
Lithuania,2012Q2,12.745,39.62074110917683,1.2590018633227578,2.157,1.74,3.972,3.972,5.53,1.411,1.832,8.773
Lithuania,2012Q3,13.007,39.67779919953143,1.2929919834497026,2.033,1.831,3.94,3.94,5.746,1.425,1.895,9.066
Lithuania,2012Q4,13.264,39.79436930720397,1.3194004644289634,2.317,1.949,4.344,4.344,5.638,1.364,1.918,8.92
Lithuania,2013Q1,13.457,40.10114315003993,1.2805081056163086,2.243,2.393,4.708,4.708,5.908,0.913,1.928,8.749
Lithuania,2013Q2,13.498,39.68832238051132,1.3079931461159142,1.455,2.377,3.897,3.897,6.665,0.958,1.978,9.601
Lithuania,2013Q3,13.436,38.86540948182346,1.3504936054127785,1.445,2.391,3.895,3.895,6.606,0.921,2.014,9.541
Lithuania,2013Q4,13.551,38.73317135915392,1.3791011019017803,1.446,2.516,4.014,4.014,6.456,1.028,2.053,9.537
Lithuania,2014Q1,14.011,39.51230379632606,1.3787968618583424,1.597,2.507,4.157,4.157,6.54,1.217,2.097,9.854
Lithuania,2014Q2,13.754,38.32366028514828,1.3658030238878949,1.106,2.424,3.584,3.584,6.758,1.249,2.164,10.171
Lithuania,2014Q3,13.719,37.833060321767576,1.2583048117576001,0.665,2.502,3.221,3.221,6.985,1.275,2.238,10.498
Lithuania,2014Q4,14.828,40.57376152010683,1.2140931937935557,1.41,2.546,4.011,4.011,7.314,1.199,2.304,10.817
Lithuania,2015Q1,13.884,37.96246927352916,1.075905105169724,0.051,2.572,2.862,2.862,7.429,1.325,2.269,11.022
Lithuania,2015Q2,13.803,37.57646373434314,1.1189061573405839,0.312,2.348,3.083,3.083,6.965,1.309,2.446,10.72
Lithuania,2015Q3,14.081,38.09185023277707,1.1202975510295534,0.12,2.378,3.105,3.105,6.711,1.409,2.857,10.976
Lithuania,2015Q4,15.881,42.55100236323006,1.088696068718496,0.872,2.245,3.908,3.908,7.007,1.524,3.442,11.973
Lithuania,2016Q1,14.976,39.74373945074893,1.138498320714977,0.276,2.108,3.337,3.337,6.803,1.138,3.697,11.639
Lithuania,2016Q2,15.092,39.649533017194955,1.1101982814130604,0.516,2.14,3.771,3.771,6.113,1.207,4,11.321
Lithuania,2016Q3,15.657,40.75858747575722,1.1160963414361929,1.254,2.135,4.666,4.666,5.64,1.205,4.146,10.991
Lithuania,2016Q4,15.447,39.7155808326884,1.0540962179027702,1.332,1.99,4.761,4.761,5.11,1.169,4.407,10.686
Lithuania,2017Q1,15.364,38.75822714877107,1.0690956519879833,0.879,1.943,4.315,4.315,5.251,1.1,4.698,11.049
Lithuania,2017Q2,16.692,41.33206550135078,1.1412007714517216,1.9,1.817,5.264,5.264,5.182,1.345,4.9,11.428
Lithuania,2017Q3,16.079,38.87308007533429,1.180595728604654,1.039,1.65,4.289,4.289,5.495,1.191,5.103,11.79
Lithuania,2017Q4,16.54,39.13076393505451,1.1992996090283274,1.152,1.518,4.324,4.324,5.312,1.425,5.48,12.217
Lithuania,2018Q1,15.301,35.64780407569887,1.2321036938468741,0.096,1.544,3.327,3.327,5.758,0.917,5.299,11.974
Lithuania,2018Q2,15.139,34.67142418732051,1.1658000886008069,0.252,1.475,3.447,3.447,5.29,1.023,5.379,11.692
Lithuania,2018Q3,15.351,34.666654622890555,1.1575949806681638,0.737,1.464,3.954,3.954,4.758,1.054,5.586,11.397
Lithuania,2018Q4,15.322,33.84933855303506,1.1450032060089768,1.009,1.367,4.162,4.162,4.482,0.984,5.694,11.16
Lithuania,2019Q1,15.535,33.75940960692617,1.1234945173467554,1.267,1.438,4.609,4.609,4.149,1.134,5.643,10.926
Lithuania,2019Q2,16.802,35.87157020982245,1.138005985911486,0.983,1.345,4.349,4.349,5.464,1.446,5.543,12.453
Lithuania,2019Q3,16.998,35.6551178756993,1.0888976000696895,0.756,1.359,4.254,4.254,5.542,1.477,5.724,12.744
Lithuania,2019Q4,17.524,36.18147206025669,1.1234061674998597,0.751,1.366,4.374,4.374,5.517,1.475,6.158,13.15
Malaysia,2004Q1,194.273,41.495119914580776,0.2631578947368421,95.726,31.689,127.513,127.513,43.32,6.269,17.172,66.76
Malaysia,2004Q2,197.798,40.87706013901968,0.2631578947368421,99.952,31.2,131.376,131.376,42.957,6.524,16.941,66.422
Malaysia,2004Q3,204.443,40.78400732126285,0.2631578947368421,101.183,36.529,137.935,137.935,42.812,7.093,16.603,66.508
Malaysia,2004Q4,216.641,41.9601,0.2631578947368421,106.32,37.684,144.225,144.225,48.644,7.685,16.087,72.416
Malaysia,2005Q1,226.48,42.84401980044756,0.2631578947368421,115.043,36.63,152.194,152.194,50.748,8.13,15.407,74.285
Malaysia,2005Q2,226.034,41.87500951343012,0.2631578947368421,117.953,30.541,149.109,149.109,51.935,9.437,15.552,76.925
Malaysia,2005Q3,231.123,41.68149361879539,0.26530828823092434,125.181,33.192,158.987,158.987,48.355,8.889,14.892,72.136
Malaysia,2005Q4,232.177,40.7778,0.2645502645502646,136.269,34.878,172.108,172.108,39.608,5.783,14.679,60.069
Malaysia,2006Q1,237.668,40.63597885829459,0.27129679869777534,143.578,33.207,177.87,177.87,39.169,6.639,13.991,59.799
Malaysia,2006Q2,245.841,40.93133475022582,0.272108843537415,146.656,35.507,183.387,183.387,41.288,7.008,14.159,62.455
Malaysia,2006Q3,251.589,40.92793384083394,0.27140724657348353,148.407,36.233,185.913,185.913,44.355,7.415,13.905,65.675
Malaysia,2006Q4,247.925,39.6617,0.2831657935721365,152.48,35.811,189.795,189.795,40.483,6.987,10.66,58.13
Malaysia,2007Q1,257.036,40.517444115364505,0.28935185185185186,159.282,36.05,197.139,197.139,43.284,6.552,10.062,59.898
Malaysia,2007Q2,267.427,41.26602938955161,0.28947749312490956,166.299,32.858,200.99,200.99,47.781,8.889,9.767,66.438
Malaysia,2007Q3,279.151,41.94070555640968,0.292654375182909,174.511,41.118,217.772,217.772,44.677,7.605,9.097,61.379
Malaysia,2007Q4,274.222,39.348299999999995,0.3024345985180705,173.733,34.307,210.508,210.508,46.652,8.916,8.146,63.714
Malaysia,2008Q1,284.947,39.01092723474929,0.3137254901960784,175.292,31.011,208.77,208.77,55.941,13.059,7.177,76.177
Malaysia,2008Q2,295.357,38.49692115733604,0.3061380682687892,185.102,30.123,217.864,217.864,57.305,13.094,7.095,77.493
Malaysia,2008Q3,298.439,37.198349746402236,0.28922631959508316,181.794,41.988,226.319,226.319,58.165,6.398,7.557,72.12
Malaysia,2008Q4,317.437,39.3608,0.28868360277136257,167.889,67.884,238.299,238.299,66.285,4.398,8.454,79.138
Malaysia,2009Q1,329.4,41.76009855383692,0.2741979709350151,189.407,77.499,269.582,269.582,47.779,4.305,7.733,59.818
Malaysia,2009Q2,348.687,45.73770585943303,0.28388928317955997,208.067,88.027,298.97,298.97,37.901,4.303,7.513,49.717
Malaysia,2009Q3,367.953,49.81425339856403,0.2878111958555188,207.025,102.488,312.068,312.068,43.068,5.216,7.601,55.885
Malaysia,2009Q4,376.387,50.4081,0.2920134326179004,205.616,106.257,314.556,314.556,48.198,5.967,7.666,61.831
Malaysia,2010Q1,396.469,51.29195956818463,0.30553009471432935,215.809,101.894,320.561,320.561,61.183,7.834,6.891,75.908
Malaysia,2010Q2,406.771,51.017085111989815,0.30698388334612436,212.767,103.639,319.215,319.215,73.7,6.764,7.091,87.556
Malaysia,2010Q3,416.868,51.06837856345936,0.32388663967611336,206.666,112.134,321.184,321.184,81.399,7.335,6.95,95.684
Malaysia,2010Q4,426.651,51.212199999999996,0.32430679422733905,215.751,107.689,325.726,325.726,87.087,6.53,7.308,100.925
Malaysia,2011Q1,452.565,52.92794916067156,0.3304801877127466,226.781,115.526,344.593,344.593,91.178,10.098,6.696,107.972
Malaysia,2011Q2,459.963,52.26294974212319,0.33107101473266015,229.737,109.007,340.76,340.76,101.068,11.21,6.924,119.202
Malaysia,2011Q3,462.765,51.17348171258966,0.31338138514572234,230.877,106.948,339.842,339.842,107.987,7.365,7.572,122.923
Malaysia,2011Q4,479.896,51.8983,0.3147623544224111,232.38,112.856,347.253,347.253,118.089,6.909,7.644,132.643
Malaysia,2012Q1,497.239,52.80904983972462,0.3259452411994785,255.388,111.528,369.11,369.11,115.645,5.691,6.794,128.13
Malaysia,2012Q2,503.489,52.591811585728045,0.31352876626430476,259.002,111.272,372.4,372.4,117.397,6.269,7.423,131.089
Malaysia,2012Q3,511.881,52.69422602525784,0.3261578604044358,257.996,112.304,372.481,372.481,124.475,7.736,7.189,139.4
Malaysia,2012Q4,529.833,53.7875,0.32698438649554484,264.49,113.902,380.575,380.575,120.352,8.233,20.673,149.258
Malaysia,2013Q1,541.997,54.63546361363918,0.32378177108628786,274.574,108.563,385.326,385.326,132.786,6.553,17.332,156.672
Malaysia,2013Q2,553.087,55.444741406919626,0.3146138115463269,278.336,114.379,394.642,394.642,137.1,6.768,14.577,158.445
Malaysia,2013Q3,563.665,55.76567228668961,0.30698388334612436,281.786,130.721,414.359,414.359,123.332,8.182,17.792,149.306
Malaysia,2013Q4,574.978,55.656399999999984,0.30473868657626085,284.715,129.979,416.546,416.546,129.908,8.108,20.416,158.431
Malaysia,2014Q1,597.638,56.51014478958957,0.30595074193054916,291.514,142.124,435.49,435.49,132.503,9.312,20.333,162.148
Malaysia,2014Q2,606.518,55.885713964573704,0.3114779629341224,286.552,146.254,434.658,434.658,139.544,12.153,20.163,171.86
Malaysia,2014Q3,606.987,54.876791654591514,0.3056701818737582,282.013,151.034,434.899,434.899,142.533,7.007,22.548,172.089
Malaysia,2014Q4,621.375,55.373099999999994,0.28612303290414876,289.26,161.507,453.222,453.222,135.648,6.358,26.147,168.153
Malaysia,2015Q1,634.626,55.96149808558547,0.26907036189963673,293.843,160.581,456.749,456.749,148.96,2.731,26.186,177.877
Malaysia,2015Q2,667.279,58.221193503767566,0.2641658961828028,301.374,165.133,468.981,468.981,163.382,9.429,25.488,198.298
Malaysia,2015Q3,662.865,57.10364062362815,0.22494657518839276,304.679,167.561,474.587,474.587,145.895,10.876,31.507,188.278
Malaysia,2015Q4,670.513,56.97080000000001,0.23299161230195714,307.238,163.909,473.064,473.064,155.869,9.828,31.751,197.448
Malaysia,2016Q1,673.949,56.61974496075695,0.25497195308516063,294.586,170.697,467.333,467.333,155.557,19.674,31.386,206.617
Malaysia,2016Q2,704.991,58.46954421103368,0.24860161591050342,301.569,173.302,477.771,477.771,174.002,18.196,35.023,227.22
Malaysia,2016Q3,691.933,56.48138356796652,0.24122542515981182,293.128,167.423,462.194,462.194,178.37,14.664,36.705,229.739
Malaysia,2016Q4,697.175,55.78750000000001,0.2229157378510923,302.397,180.3,486.962,486.962,166.847,4.929,38.437,210.213
Malaysia,2017Q1,722.178,56.27065445023012,0.22591212018524795,325.643,215.559,547.168,547.168,131.038,3.737,40.235,175.009
Malaysia,2017Q2,744.539,56.64681127035287,0.2328830926874709,331.29,219.769,555.725,555.725,146.085,1.401,41.329,188.814
Malaysia,2017Q3,747.119,55.53740726881246,0.23654642223536368,332.787,215.08,552.023,552.023,149.885,0.903,44.307,195.096
Malaysia,2017Q4,746.475,54.3954867218777,0.24618414574101427,332.448,207.046,543.721,543.721,149.035,7.734,45.985,202.754
